TABLE_CATALOG	TABLE_SCHEMA	TABLE_NAME	COLUMN_NAME	ORDINAL_POSITION	COLUMN_DEFAULT	IS_NULLABLE	DATA_TYPE	CHARACTER_MAXIMUM_LENGTH	CHARACTER_OCTET_LENGTH	NUMERIC_PRECISION	NUMERIC_PRECISION_RADIX	NUMERIC_SCALE	DATETIME_PRECISION	CHARACTER_SET_CATALOG	CHARACTER_SET_SCHEMA	CHARACTER_SET_NAME	COLLATION_CATALOG	COLLATION_SCHEMA	COLLATION_NAME	DOMAIN_CATALOG	DOMAIN_SCHEMA	DOMAIN_NAME
acn_awdb	dbo	Agent_Skill_Group_Interval	InterruptedTime	78	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AbandonHoldOutCalls	79	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NetConsultativeCalls	80	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NetConsultativeCallsTime	81	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NetConferencedOutCalls	82	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NetConfOutCallsTime	83	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NetTransferredOutCalls	84	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	DbDateTime	85	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	Reserved1	86	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	Reserved2	87	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	Reserved3	88	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	Reserved4	89	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	Reserved5	90	NULL	YES	real	NULL	NULL	24	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReportingHalfHour	91	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReportingInterval	92	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConsultOutCalls	93	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConsultOutCallsTime	94	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Team	AgentTeamID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team	EnterpriseName	2	NULL	NO	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	VNAME32
acn_awdb	dbo	Agent_Team	PeripheralID	3	NULL	NO	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBSMALLINT
acn_awdb	dbo	Agent_Team	DialedNumberID	4	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team	Description	5	NULL	YES	varchar	255	255	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DESCRIPTION
acn_awdb	dbo	Agent_Team	PriSupervisorSkillTargetID	6	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team	ChangeStamp	7	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	CHANGESTAMP
acn_awdb	dbo	Agent_Team_Member	AgentTeamID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team_Member	SkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team_Supervisor	AgentTeamID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Team_Supervisor	SupervisorSkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	BucketIntervalID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	EnterpriseName	2	NULL	NO	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	VNAME32
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound1	3	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound2	4	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound3	5	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound4	6	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound5	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound6	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound7	9	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound8	10	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	IntervalUpperBound9	11	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Bucket_Intervals	Deleted	12	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Bucket_Intervals	ChangeStamp	13	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	CHANGESTAMP
acn_awdb	dbo	Call_Type	CallTypeID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Call_Type	CustomerDefinitionID	2	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Call_Type	EnterpriseName	3	NULL	NO	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	VNAME32
acn_awdb	dbo	Call_Type	Description	4	NULL	YES	varchar	255	255	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DESCRIPTION
acn_awdb	dbo	Call_Type	ServiceLevelThreshold	5	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Call_Type	ServiceLevelType	6	NULL	YES	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBSMALLINT
acn_awdb	dbo	Call_Type	Deleted	7	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Call_Type	BucketIntervalID	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Call_Type	ChangeStamp	9	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	CHANGESTAMP
acn_awdb	dbo	Call_Type_Interval	DateTime	1	NULL	NO	smalldatetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallTypeID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	TimeZone	3	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RecoveryKey	4	NULL	NO	float	NULL	NULL	53	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterQueueWaitTime	5	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterQueueCalls	6	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AvgRouterDelayQ	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterCallsAbandQ	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterQueueCallTypeLimit	9	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterQueueGlobalLimit	10	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsRouted	11	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ErrorCount	12	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ICRDefaultRouted	13	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	NetworkDefaultRouted	14	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ReturnBusy	15	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ReturnRing	16	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	NetworkAnnouncement	17	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnswerWaitTime	18	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsHandled	19	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsOffered	20	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	HandleTime	21	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevelAband	22	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevelCalls	23	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevelCallsOffered	24	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevel	25	NULL	YES	real	NULL	NULL	24	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	TalkTime	26	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	OverflowOut	27	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	HoldTime	28	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	IncompleteCalls	29	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ShortCalls	30	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	DelayQAbandTime	31	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsAnswered	32	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsRoutedNonAgent	33	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsRONA	34	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ReturnRelease	35	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsQHandled	36	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruUnhandledCalls	37	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruHandledCalls	38	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruAssistedCalls	39	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruOptOutUnhandledCalls	40	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruScriptedXferredCalls	41	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruForcedXferredCalls	42	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	VruOtherCalls	43	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevelType	44	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	BucketIntervalID	45	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval1	46	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval2	47	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval3	48	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval4	49	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval5	50	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval6	51	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval7	52	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval8	53	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval9	54	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AnsInterval10	55	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval1	56	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval2	57	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval3	58	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval4	59	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval5	60	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval6	61	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval7	62	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval8	63	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval9	64	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	AbandInterval10	65	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallsRequeried	66	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	DbDateTime	67	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	RouterCallsAbandToAgent	68	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	TotalCallsAband	69	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	DelayAgentAbandTime	70	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CallDelayAbandTime	71	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	CTDelayAbandTime	72	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Call_Type_Interval	ServiceLevelError	73	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
