INTERVAL_DATE,QUEUE_NAME,INTERVAL_START_TIME,CONTACTS_RECEIVED_FROM_IVR,CONTACTS_OFFERED,CONTACTS_HANDLED,CONTACTS_ABANDONED,MIN_HANDLE_TIME,MAX_HANDLE_TIME,MEAN_HANDLE_TIME,MEDIAN_HANDLE_TIME,STDDEV_HANDLE_TIME,MIN_SPEED_TO_HANDLE,MAX_SPEED_TO_HANDLE,MEAN_SPEED_TO_HANDLE,MEDIAN_SPEED_TO_HANDLE,STDDEV_SPEED_TO_HANDLE,MIN_SPEED_OF_ANSWER,MAX_SPEED_OF_ANSWER,MEAN_SPEED_OF_ANSWER,MEDIAN_SPEED_OF_ANSWER,STDDEV_SPEED_OF_ANSWER,SPEED_OF_ANSWER_PERIOD_1,SPEED_OF_ANSWER_PERIOD_2,SPEED_OF_ANSWER_PERIOD_3,SPEED_OF_ANSWER_PERIOD_4,SPEED_OF_ANSWER_PERIOD_5,SPEED_OF_ANSWER_PERIOD_6,SPEED_OF_ANSWER_PERIOD_7,SPEED_OF_ANSWER_PERIOD_8,SPEED_OF_ANSWER_PERIOD_9,SPEED_OF_ANSWER_PERIOD_10,CALLS_ABANDONED_PERIOD_1,CALLS_ABANDONED_PERIOD_2,CALLS_ABANDONED_PERIOD_3,CALLS_ABANDONED_PERIOD_4,CALLS_ABANDONED_PERIOD_5,CALLS_ABANDONED_PERIOD_6,CALLS_ABANDONED_PERIOD_7,CALLS_ABANDONED_PERIOD_8,CALLS_ABANDONED_PERIOD_9,CALLS_ABANDONED_PERIOD_10,LABOR_MINUTES_TOTAL,LABOR_MINUTES_WAITING,HEADCOUNT_AVAILABLE,CONTACTS_TRANSFERRED,ANSWER_WAIT_TIME_TOTAL,ABANDON_TIME_TOTAL,SERVICE_LEVEL_ANSWERED_PERCENT,SERVICE_LEVEL_ANSWERED_COUNT,SERVICE_LEVEL_ABANDONED,CALLS_ON_HOLD,HOLD_TIME_TOTAL,SHORT_ABANDONS,TALK_TIME_TOTAL,AFTER_CALL_WORK_TIME_TOTAL,CALL_TYPE,IVR_TIME_TOTAL
5/20/2014,Outbound,13:00:00,0,0,0,0,84,84,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,13,0,0,0,0,0,0,0,0,0,84,0,Outbound,0
5/20/2014,InboundAban,13:30:00,0,0,0,0,0,0,0,0,0,28,169,0,34,45.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,732
5/20/2014,Labor,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,1.15,12,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,13:30:00,6,6,5,1,0,1896,521,245,725.4,90,1962,623.8,0,714.86,0,29,17,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.52,0,12,0,29,45,100,5,17,0,0,0,2590,15,Inbound,444
5/20/2014,MAXHIHIX_English_Individual_vcall,13:30:00,8,8,3,5,0,869,517,0,317.37,117,942,814.33,0,294.08,0,3,77.67,0,1.41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1.21,0,12,0,1,225,100,3,63,0,0,0,1525,26,Inbound,685
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,13:30:00,0,0,0,0,,1,0,1,0,,4,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,12,1,0,0,0,0,0,0,0,0,0,1,Consult,0
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,13:30:00,1,1,1,0,364,364,364,0,0,467,467,467,0,0,35,35,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,12,1,32,0,100,1,0,1,13,0,351,0,Inbound,68
5/20/2014,MAXHIHIX_English_Shop_Tech_Difficulties_vcall,13:30:00,1,1,1,0,8,8,8,8,0,76,76,76,76,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,100,1,0,0,0,0,1,7,Inbound,72
5/20/2014,Outbound,13:30:00,0,0,0,0,8,584,0,0,257.7,28,598,0,0,253.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,12,0,0,0,0,0,0,0,0,0,1793,10,Outbound,0
5/20/2014,InboundAban,14:00:00,0,0,0,0,0,0,0,0,0,4,65,0,0,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,14,0,0,0,0,0,0,0,0,0,0,0,Inbound,178
5/20/2014,Labor,14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97,6.04,14,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_General_vcall,14:00:00,1,1,1,0,385,385,385,0,0,413,413,413,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,14,0,1,0,100,1,0,0,0,0,349,36,Inbound,61
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,14:00:00,0,0,0,0,,1,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,14,1,0,0,0,0,0,0,0,0,0,1,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,14:00:00,7,7,7,0,62,759,256.14,0,287.01,151,707,315.57,0,248.05,2,3,2.57,0,0.53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,14,1,5,0,100,7,0,1,13,0,1576,204,Inbound,602
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,14:00:00,1,1,1,0,641,641,641,641,0,751,751,751,751,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,14,0,1,0,100,1,0,0,0,0,636,5,Inbound,112
5/20/2014,MAXHIHIX_English_Individual_vcall,14:00:00,0,0,0,0,,1006,0,0,449.79,,6,0,0,1.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,14,2,0,0,0,0,0,0,0,0,0,1007,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,14:00:00,4,4,4,0,124,974,398.25,0,390.67,175,550,326.25,0,170.71,2,3,2.75,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,14,2,1,0,100,4,0,2,131,0,743,719,Inbound,420
5/20/2014,MAXHIHIX_English_Shop_Tech_Difficulties_vcall,14:00:00,1,1,1,0,681,681,681,681,0,324,324,324,324,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,14,0,0,0,100,1,0,0,0,0,250,431,Inbound,71
5/20/2014,MAXHIHIX_Kokua_vcall,14:00:00,1,1,1,0,985,985,985,0,0,998,998,998,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,14,0,0,0,100,1,0,0,0,0,977,8,Inbound,18
5/20/2014,Outbound,14:00:00,0,0,0,0,57,148,0,0,47.01,105,154,0,0,28.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,14,0,0,0,0,0,0,0,0,0,287,0,Outbound,0
5/20/2014,InboundAban,14:30:00,0,0,0,0,0,0,0,0,0,0,114,0,48,34.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,13,0,0,0,0,0,0,0,0,0,0,0,Inbound,312
5/20/2014,Labor,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,4.79,13,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,14:30:00,3,3,3,0,298,857,614.33,0,286.69,458,835,704.33,0,213.46,3,4,3.33,0,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,13,0,3,0,100,3,0,0,0,0,1637,206,Inbound,466
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,14:30:00,1,1,1,0,811,811,811,0,0,803,803,803,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,13,0,1,0,100,1,0,0,0,0,688,123,Inbound,112
5/20/2014,MAXHIHIX_English_Individual_vcall,14:30:00,5,5,5,0,88,604,268.6,0,206.57,168,669,336.8,0,198.68,2,3,2.8,0,0.45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,13,0,1,0,100,5,0,0,0,0,1130,213,Inbound,540
5/20/2014,MAXHIHIX_English_Shop_Tech_Difficulties_vcall,14:30:00,1,1,1,0,2512,2512,2512,0,0,2598,2598,2598,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,13,0,0,0,100,1,0,1,226,0,2269,17,Inbound,100
5/20/2014,MAXHIHIX_Kokua_vcall,14:30:00,3,3,3,0,72,1204,570.33,0,578.01,687,1125,846.67,0,241.91,3,1098,476,3,562.5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6,0,13,0,1422,0,33,1,0,0,0,0,1076,635,Inbound,36
5/20/2014,Outbound,14:30:00,0,0,0,0,7,577,0,0,263.82,32,603,0,0,264.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,13,0,0,0,0,0,0,0,0,0,767,0,Outbound,0
5/20/2014,InboundAban,15:00:00,0,0,0,0,0,0,0,0,0,6,129,0,0,43.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,382
5/20/2014,Labor,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,5.86,12,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,15:00:00,4,4,4,0,14,2518,772.5,0,1177.18,100,2683,899,0,1202.25,2,4,3,0,0.82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,12,0,2,0,100,4,0,0,0,0,3084,6,Inbound,500
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,15:00:00,1,1,1,0,176,176,176,0,0,292,292,292,292,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,12,0,0,0,100,1,0,0,0,0,174,2,Inbound,115
5/20/2014,MAXHIHIX_English_Individual_vcall,15:00:00,0,0,0,0,,4,0,0,1.73,,27,0,0,10.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,12,2,0,0,0,0,0,0,0,0,0,6,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,15:00:00,11,11,11,0,64,2584,611.82,0,716.23,118,2571,680.45,231,701.57,2,3,2.91,0,0.3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,12,2,8,0,100,11,0,4,710,0,5706,314,Inbound,1037
5/20/2014,MAXHIHIX_English_Shop_vcall,15:00:00,0,0,0,0,,16,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,12,1,0,0,0,0,0,0,0,0,0,16,Consult,0
5/20/2014,MAXHIHIX_English_Shop_vcall,15:00:00,1,1,1,0,122,122,122,0,0,206,206,206,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,12,1,1,0,100,1,0,1,24,0,98,0,Inbound,81
5/20/2014,Outbound,15:00:00,0,0,0,0,687,936,0,0,135.47,79,736,0,0,328.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,12,0,0,0,0,0,0,0,0,0,1177,1165,Outbound,0
5/20/2014,InboundAban,15:30:00,0,0,0,0,0,0,0,0,0,15,223,0,0,59.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,16,0,0,0,0,0,0,0,0,0,0,0,Inbound,1128
5/20/2014,Labor,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78,1.15,16,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,15:30:00,4,4,4,0,301,927,521.25,0,278.53,329,1004,579.25,0,297.08,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,16,0,3,0,100,4,0,0,0,0,1925,160,Inbound,380
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,15:30:00,0,0,0,0,,1,0,1,0,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,16,1,0,0,0,0,0,0,0,0,0,1,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,15:30:00,3,3,2,1,0,331,259.5,188,166.01,159,451,485,360,149.41,0,3,25.5,0,1.73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.38,0,16,1,0,45,100,2,33,1,12,0,506,1,Inbound,401
5/20/2014,MAXHIHIX_English_Individual_vcall,15:30:00,8,8,6,2,0,1797,1083.33,0,730.33,120,1877,1121.67,0,649.38,0,33,23,0,10.99,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.37,0,16,0,33,90,100,6,25,1,208,0,5483,809,Inbound,901
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,15:30:00,1,1,1,0,887,887,887,0,0,979,979,979,0,0,20,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,16,0,17,0,100,1,0,0,0,0,884,3,Inbound,75
5/20/2014,MAXHIHIX_Kokua_vcall,15:30:00,3,3,3,0,269,690,461,0,212.92,622,1964,1144.33,0,718.71,3,1775,764.33,3,911.93,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.62,0,16,0,2285,0,33,1,0,0,0,0,1104,279,Inbound,36
5/20/2014,Outbound,15:30:00,0,0,0,0,0,3031,0,0,978.11,3,3060,0,0,983.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,16,0,0,0,0,0,0,1,933,0,2990,0,Outbound,0
5/20/2014,InboundAban,16:00:00,0,0,0,0,0,0,0,0,0,14,190,0,0,83.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,13,0,0,0,0,0,0,0,0,0,0,0,Inbound,364
5/20/2014,Labor,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89,2.55,13,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,16:00:00,3,3,3,0,137,1176,681.33,0,521.28,216,1248,760.67,0,518.38,2,3,2.67,0,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,13,0,1,0,100,3,0,0,0,0,2039,5,Inbound,235
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,16:00:00,1,1,1,0,786,786,786,0,0,925,925,925,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,13,0,1,0,100,1,0,0,0,0,785,1,Inbound,137
5/20/2014,MAXHIHIX_English_Individual_vcall,16:00:00,7,7,6,1,0,1008,344.5,0,332.32,158,586,425.33,0,163.47,0,46,17.67,0,16.48,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.94,0,13,0,44,45,100,6,14,0,0,0,1519,548,Inbound,927
5/20/2014,MAXHIHIX_English_Shop_vcall,16:00:00,1,1,1,0,4373,4373,4373,0,0,4477,4477,4477,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,13,0,1,0,100,1,0,0,0,0,4364,9,Inbound,110
5/20/2014,MAXHIHIX_Kokua_vcall,16:00:00,2,2,2,0,502,1474,988,502,687.31,425,431,428,425,4.24,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,13,0,0,0,100,2,0,0,0,0,832,1144,Inbound,20
5/20/2014,Outbound,16:00:00,0,0,0,0,15,59,0,0,18.62,36,83,0,0,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,13,0,0,0,0,0,0,0,0,0,207,0,Outbound,0
5/20/2014,InboundAban,16:30:00,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,7,0,0,0,0,0,0,0,0,0,0,0,Inbound,18
5/20/2014,Labor,16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,4.06,7,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,16:30:00,3,3,3,0,96,248,158.67,0,79.43,171,318,237,0,74.64,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,7,0,1,0,100,3,0,0,0,0,455,21,Inbound,247
5/20/2014,MAXHIHIX_English_Individual_vcall,16:30:00,3,3,3,0,174,703,437,0,264.51,253,795,478.67,0,282.15,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,7,0,1,0,100,3,0,1,68,0,1100,143,Inbound,259
5/20/2014,MAXHIHIX_Kokua_vcall,16:30:00,1,1,1,0,478,478,478,0,0,493,493,493,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,7,0,0,0,100,1,0,0,0,0,476,2,Inbound,14
5/20/2014,Outbound,16:30:00,0,0,0,0,7,387,0,0,157.52,37,236,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,7,0,0,0,0,0,0,0,0,0,534,163,Outbound,0
5/20/2014,InboundAban,17:00:00,0,0,0,0,0,0,0,0,0,48,86,0,0,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,6,0,0,0,0,0,0,0,0,0,0,0,Inbound,134
5/20/2014,Labor,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,4.67,6,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,17:00:00,1,1,1,0,1003,1003,1003,0,0,1081,1081,1081,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,6,0,1,0,100,1,0,1,152,0,847,4,Inbound,79
5/20/2014,MAXHIHIX_English_Individual_vcall,17:00:00,3,3,3,0,192,967,490.33,0,417.14,145,1040,523.67,0,463.11,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,6,0,1,0,100,3,0,1,464,0,884,123,Inbound,214
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,17:00:00,2,2,2,0,120,314,217,120,137.18,184,382,283,184,140.01,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,6,0,0,0,100,2,0,0,0,0,423,11,Inbound,137
5/20/2014,MAXHIHIX_Kokua_vcall,17:00:00,2,2,2,0,163,1345,754,0,835.8,538,964,751,538,301.23,3,792,397.5,3,557.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.38,0,6,0,789,0,50,1,0,0,0,0,683,825,Inbound,24
5/20/2014,Outbound,17:00:00,0,0,0,0,61,101,0,61,20.3,106,117,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,6,0,0,0,0,0,0,0,0,0,249,0,Outbound,0
5/20/2014,Labor,17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,3.17,4,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_vcall,17:30:00,1,1,1,0,461,461,461,0,0,193,193,193,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,4,0,0,0,100,1,0,0,0,0,106,355,Inbound,84
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,17:30:00,1,1,1,0,523,523,523,523,0,587,587,587,587,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,4,0,0,0,100,1,0,1,151,0,369,3,Inbound,64
5/20/2014,InboundAban,18:00:00,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,2,0,0,0,0,0,0,0,0,0,0,0,Inbound,41
5/20/2014,Labor,18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,3.99,2,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,InboundAban,18:30:00,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2,0,0,0,0,0,0,0,0,0,0,0,Inbound,73
5/20/2014,Labor,18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.54,2,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,Outbound,18:30:00,0,0,0,0,0,149,0,0,55.79,7,168,0,0,57.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,2,0,0,0,0,0,0,0,0,0,188,0,Outbound,0
5/20/2014,Labor,19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.74,2,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,19:00:00,1,1,1,0,1284,1284,1284,0,0,1461,1461,1461,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,2,0,1,0,100,1,0,0,0,0,1280,4,Inbound,178
5/20/2014,Outbound,19:00:00,0,0,0,0,73,591,0,0,294.28,100,606,0,0,285.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,2,0,0,0,0,0,0,0,0,0,754,0,Outbound,0
5/20/2014,InboundAban,19:30:00,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,4,0,0,0,0,0,0,0,0,0,0,0,Inbound,37
5/20/2014,Labor,19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,1.15,4,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_vcall,19:30:00,1,1,1,0,1160,1160,1160,0,0,885,885,885,885,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,4,0,0,0,100,1,0,1,133,0,668,359,Inbound,81
5/20/2014,Outbound,19:30:00,0,0,0,0,63,131,0,0,28.54,86,146,0,0,26.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4,0,0,0,0,0,0,0,0,0,370,0,Outbound,0
5/20/2014,Labor,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,InboundAban,20:30:00,0,0,0,0,0,0,0,0,0,16,39,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,Inbound,89
5/20/2014,InboundAban,23:00:00,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,Inbound,20
5/21/2014,Webchat,2:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5/21/2014,InboundAban,2:30:00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inbound,1
5/21/2014,Webchat,2:30:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5/21/2014,Webchat,3:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
