ID	WORKRESOURCEID	EMPLOYEEFILTERID
1722388278	39711	174
1722388279	41551	174
1722388280	41552	174
1722388281	41554	174
1722388282	41555	174
1722388283	41556	174
1722388284	41570	174
1722388285	41854	174
1722388286	41902	174
1722388287	41904	174
1722388288	41906	174
1722388289	41914	174
1722388290	41916	174
1722388291	41919	174
1722388292	42303	174
1722388293	44956	174
1722388294	44957	174
1722388295	44958	174
1722388296	44959	174
1722388297	44960	174
1722388298	44964	174
1722388299	44967	174
1722388300	45154	174
1722388301	45156	174
1722388302	45158	174
1722388303	45159	174
1722388304	45160	174
1722388305	45161	174
1722388306	45163	174
1722388307	45168	174
1722388308	45171	174
1722388309	45172	174
1722388310	45173	174
1722388311	45253	174
1722388312	45255	174
1722388313	45257	174
1722388314	45258	174
1722388315	45259	174
1722388316	45261	174
1722388317	45263	174
1722388318	45264	174
1722388319	45270	174
1722388320	45271	174
1722388321	45273	174
1722388322	46570	174
1722388323	46573	174
1722388324	46574	174
1722388325	46575	174
1722388326	46577	174
1722388327	46582	174
1722388328	46584	174
1722388329	46587	174
1722388330	46643	174
1722388331	46645	174
1722388332	46647	174
1722388333	46648	174
1722388334	46649	174
1722388335	46650	174
1722388336	46651	174
1722388337	46658	174
1722388338	46659	174
1722388339	46662	174
1722388340	46663	174
1722388341	46665	174
1722388342	51461	174
1722388343	51464	174
1722388344	51465	174
1722388345	51466	174
1722388346	51468	174
1722388347	51469	174
1722388348	51470	174
1722388349	51474	174
1722388350	51475	174
1722388351	51652	174
1722388352	51657	174
1722388353	51658	174
1722388354	51662	174
1722388355	51664	174
1722388356	51666	174
1722388357	51670	174
1722388358	51671	174
1722388359	51672	174
1722388360	51674	174
1722388361	51675	174
1722388362	51685	174
1722388363	51686	174
1722388364	51688	174
1722388365	51689	174
1722388366	51691	174
1722388367	51693	174
1722388368	51695	174
1722388369	51696	174
1722388370	51698	174
1722388371	51715	174
1722388372	51717	174
1722388373	51718	174
1722388374	51720	174
1722388375	51721	174
1722388376	51727	174
1722388377	51728	174
1722388378	51746	174
1722388379	51747	174
1722388380	51749	174
1722388381	51753	174
1722388382	54668	174
1722388383	54677	174
1722388384	54686	174
1722388385	54691	174
1722388386	54697	174
1722388387	54711	174
1722388388	54714	174
1722388389	54724	174
1722388390	54726	174
1722388391	54730	174
1722388392	54734	174
1722388393	54736	174
1722388394	54738	174
1722388395	54739	174
1722388396	54742	174
1722388397	54745	174
1722388398	54751	174
1722388399	54763	174
1722388400	56665	174
1722388401	56694	174
1722388402	56695	174
1722388403	56697	174
1722388404	56700	174
1722388405	56701	174
1722388406	56703	174
1722388407	56704	174
1722388408	56716	174
1722388409	56720	174
1722388410	56721	174
1722388411	56726	174
1722388412	56729	174
1722388413	56730	174
1722388414	56736	174
1722388415	56772	174
1722388416	56773	174
1722388417	56790	174
1722388418	56791	174
1722388419	56792	174
1722388420	56795	174
1722388421	56796	174
1722388422	56800	174
1722388423	56802	174
1722388424	56824	174
1722388425	56864	174
1722388426	56873	174
1722388427	56877	174
1722388428	56904	174
1722388429	57091	174
1722388430	57095	174
1722388431	57098	174
1722388432	57102	174
1722388433	57103	174
1722388434	57104	174
1722388435	57105	174
1722388436	57210	174
1722388437	57212	174
1722388438	57217	174
1722388439	57218	174
1722388440	57219	174
1722388441	57237	174
1722388442	57241	174
1722388443	57251	174
1722388444	57256	174
1722388445	57266	174
1722388446	57274	174
1722388447	57280	174
1722388448	57286	174
1722388449	57296	174
1722388450	57304	174
1722388451	57309	174
1722388452	57314	174
1722388453	57325	174
1722388454	57327	174
1722388455	57330	174
1722388456	57331	174
1722388457	57334	174
1722388458	57519	174
1722388459	57527	174
1722388460	57532	174
1722388461	57538	174
1722388462	57548	174
1722388463	57551	174
1722388464	57554	174
1722388465	57555	174
1722388466	57558	174
1722388467	57559	174
1722388468	57566	174
1722388469	57567	174
1722388470	57570	174
1722388471	57609	174
1722388472	57739	174
1722388473	57787	174
1722388474	57789	174
1722388475	57797	174
1722388476	57801	174
1722388477	57803	174
1722388478	57826	174
1722388479	57833	174
1722388480	57883	174
1722388481	57887	174
1722388482	57888	174
1722388483	57903	174
1722388484	57906	174
1722388485	57907	174
1722388486	57908	174
1722388487	57914	174
1722388488	57924	174
1722388489	57987	174
1722388490	57993	174
1722388491	58031	174
1722388492	58032	174
1722388493	58043	174
1722388494	58048	174
1722388495	58052	174
1722388496	58058	174
1722388497	58061	174
1722388498	58073	174
1722388499	58075	174
1722388500	58079	174
1722388501	58081	174
1722388502	58082	174
1722388503	624	175
1722388504	735	175
1722388505	857	175
1722388506	938	175
1722388507	1040	175
1722388508	1043	175
1722388509	1063	175
1722388510	1082	175
1722388511	7773	175
1722388512	12604	175
1722388513	22974	175
1722388514	23195	175
1722388515	47510	175
1722388516	54461	18719
1722388517	54490	18719
1722388518	56621	18719
1722388519	56627	18719
1722388520	56633	18719
1722388521	56640	18719
1722388522	56650	18719
1722388523	51374	19508
1722388524	54629	19508
1722388525	54659	19508
1722388526	54772	19508
1722388527	54776	19508
1722388528	56852	19508
1722388529	58004	19508
1722388530	58005	19508
1722388531	58011	19508
1722388532	58101	19508
1722388533	70995	19508
1722388534	71005	19508
1722388535	71099	19508
1722388536	54614	19521
1722388537	54767	19521
1722388538	54775	19521
1722388539	54789	19521
1722388540	54805	19521
1722388541	54809	19521
1722388542	54813	19521
1722388543	54814	19521
1722388544	56848	19521
1722388545	56855	19521
1722388546	56857	19521
1722388547	56866	19521
1722388548	56869	19521
1722388549	56870	19521
1722388550	57681	19521
1722388551	57716	19521
1722388552	57717	19521
1722388553	33495	4709
1722388554	948	4709
1722388555	25300	4709
1722388556	42370	4709
1722388557	42372	4709
1722388558	51422	4709
1722388559	41508	4709
1722388560	42971	4709
1722388561	18140	4709
1722388562	24571	4709
1722388563	30273	4709
1722388564	24593	4709
1722388565	41764	4709
1722388566	46675	4709
1722388567	41058	4709
1722388568	41763	4709
1722388569	43420	4709
1722388570	46524	4709
1722388571	43442	4709
1722388572	46490	4709
1722388573	46518	4709
1722388574	46980	4709
1722388575	51418	4709
1722388596	54461	10551
1722388597	54490	10551
1722388598	56621	10551
1722388599	56627	10551
1722388600	56633	10551
1722388601	56640	10551
1722388602	56650	10551
1722388649	35062	15252
1722388650	39209	15252
1722388651	39802	15252
1722388652	40567	15252
1722388653	41652	15252
1722388654	41653	15252
1722388655	41665	15252
1722388656	41673	15252
1722388657	41769	15252
1722388658	42379	15252
1722388659	44973	15252
1722388660	44998	15252
1722388661	45037	15252
1722388662	46490	15252
1722388663	46981	15252
1722388664	51429	15252
1722388665	57668	15252
1722388666	57941	15252
1722388667	58145	15252
1722388668	33481	4710
1722388669	30431	4710
1722388670	39287	4710
1722388671	1344	4710
1722388672	34981	4710
1722388673	1392	4710
1722388674	35159	4710
1722388675	41001	4710
1722388676	40954	4710
1722388677	19847	4710
1722388678	12370	4710
1722388679	32136	4710
1722388680	22048	4710
1722388681	30413	4710
1722388682	40964	4710
1722388683	40066	4710
1722388684	42427	4710
1722388685	42428	4710
1722388686	19784	4710
1722388687	46540	4710
1722388688	44356	4710
1722388689	51382	4710
1722388690	51385	4710
1722388691	51395	4710
1722388692	51396	4710
1722388693	33493	4710
1722388694	41103	4710
1722388695	41117	4710
1722388696	42554	4710
1722388697	44427	4710
1722388698	51372	4710
1722388699	39292	4710
1722388700	40968	4710
1722388701	40970	4710
1722388702	42552	4710
1722388703	42557	4710
1722388704	44407	4710
1722388705	44410	4710
1722388706	44413	4710
1722388707	46557	4710
1722388708	56690	4710
1722388709	57200	4710
1722388710	54664	4710
1722388711	56680	4710
1722388712	56683	4710
1722388713	56692	4710
1722388714	56685	4710
1722388715	56672	4710
1722388716	57187	4710
1722388717	21352	2649
1722388718	22037	2649
1722388719	24430	2649
1722388720	24612	2649
1722388721	30401	2649
1722388722	39291	2649
1722388723	54593	2649
1722388724	54600	2649
1722388725	141	1683
1722388726	12442	1683
1722388727	15528	1683
1722388728	18282	1683
1722388729	18716	1683
1722388730	18719	1683
1722388731	18729	1683
1722388732	18918	1683
1722388733	21297	1683
1722388734	21502	1683
1722388735	22145	1683
1722388736	22149	1683
1722388737	23077	1683
1722388738	23214	1683
1722388739	23217	1683
1722388740	23225	1683
1722388741	23231	1683
1722388742	23462	1683
1722388743	23466	1683
1722388744	23969	1683
1722388745	23972	1683
1722388746	24006	1683
1722388747	25188	1683
1722388748	25192	1683
1722388749	31323	1683
1722388750	35019	1683
1722388751	35108	1683
1722388752	35109	1683
1722388753	35114	1683
1722388754	35115	1683
1722388755	35119	1683
1722388756	36664	1683
1722388757	39277	1683
1722388758	39282	1683
1722388759	39285	1683
1722388760	39606	1683
1722388761	39607	1683
1722388762	39612	1683
1722388763	39619	1683
1722388764	39707	1683
1722388765	41551	1683
1722388766	41902	1683
1722388767	41904	1683
1722388768	41906	1683
1722388769	41914	1683
1722388770	41916	1683
1722388771	44956	1683
1722388772	44957	1683
1722388773	44958	1683
1722388774	44959	1683
1722388775	45154	1683
1722388776	45160	1683
1722388777	45168	1683
1722388778	45171	1683
1722388779	45173	1683
1722388780	45253	1683
1722388781	45255	1683
1722388782	45257	1683
1722388783	45258	1683
1722388784	45261	1683
1722388785	45264	1683
1722388786	45270	1683
1722388787	45271	1683
1722388788	45273	1683
1722388789	46570	1683
1722388790	46574	1683
1722388791	46577	1683
1722388792	46587	1683
1722388793	46647	1683
1722388794	46650	1683
1722388795	46658	1683
1722388796	46659	1683
1722388797	46662	1683
1722388798	46663	1683
1722388799	51464	1683
1722388800	51466	1683
1722388801	51468	1683
1722388802	51469	1683
1722388803	51470	1683
1722388804	51475	1683
1722388805	51652	1683
1722388806	51657	1683
1722388807	51658	1683
1722388808	51662	1683
1722388809	51664	1683
1722388810	51666	1683
1722388811	51670	1683
1722388812	51671	1683
1722388813	51672	1683
1722388814	51674	1683
1722388815	51675	1683
1722388816	51685	1683
1722388817	51686	1683
1722388818	51688	1683
1722388819	51689	1683
1722388820	51691	1683
1722388821	51693	1683
1722388822	51695	1683
1722388823	51696	1683
1722388824	51698	1683
1722388825	51715	1683
1722388826	51718	1683
1722388827	51720	1683
1722388828	51721	1683
1722388829	51727	1683
1722388830	51728	1683
1722388831	51746	1683
1722388832	51747	1683
1722388833	51749	1683
1722388834	51753	1683
1722388835	54668	1683
1722388836	54677	1683
1722388837	54686	1683
1722388838	54691	1683
1722388839	54697	1683
1722388840	54711	1683
1722388841	54714	1683
1722388842	54724	1683
1722388843	54726	1683
1722388844	54730	1683
1722388845	54734	1683
1722388846	54736	1683
1722388847	54738	1683
1722388848	54739	1683
1722388849	54742	1683
1722388850	54745	1683
1722388851	54751	1683
1722388852	54763	1683
1722388853	56665	1683
1722388854	56694	1683
1722388855	56695	1683
1722388856	56697	1683
1722388857	56700	1683
1722388858	56701	1683
1722388859	56703	1683
1722388860	56704	1683
1722388861	56716	1683
1722388862	56720	1683
1722388863	56721	1683
1722388864	56726	1683
1722388865	56729	1683
1722388866	56730	1683
1722388867	56736	1683
1722388868	56772	1683
1722388869	56773	1683
1722388870	56790	1683
1722388871	56791	1683
1722388872	56792	1683
1722388873	56795	1683
1722388874	56796	1683
1722388875	56800	1683
1722388876	56802	1683
1722388877	56824	1683
1722388878	56864	1683
1722388879	56873	1683
1722388880	56877	1683
1722388881	56904	1683
1722388882	57091	1683
1722388883	57095	1683
1722388884	57098	1683
1722388885	57102	1683
1722388886	57103	1683
1722388887	57104	1683
1722388888	57105	1683
1722388889	57210	1683
1722388890	57212	1683
1722388891	57217	1683
1722388892	57218	1683
1722388893	57219	1683
1722388894	57237	1683
1722388895	57241	1683
1722388896	57251	1683
1722388897	57256	1683
1722388898	57266	1683
1722388899	57274	1683
1722388900	57280	1683
1722388901	57286	1683
1722388902	57296	1683
1722388903	57304	1683
1722388904	57309	1683
1722388905	57314	1683
1722388906	57325	1683
1722388907	57327	1683
1722388908	57330	1683
1722388909	57331	1683
1722388910	57334	1683
1722388911	57519	1683
1722388912	57527	1683
1722388913	57532	1683
1722388914	57538	1683
1722388915	57548	1683
1722388916	57551	1683
1722388917	57554	1683
1722388918	57555	1683
1722388919	57558	1683
1722388920	57559	1683
1722388921	57566	1683
1722388922	57567	1683
1722388923	57570	1683
1722388924	57609	1683
1722388925	57739	1683
1722388926	57787	1683
1722388927	57789	1683
1722388928	57797	1683
1722388929	57801	1683
1722388930	57803	1683
1722388931	57826	1683
1722388932	57833	1683
1722388933	57883	1683
1722388934	57887	1683
1722388935	57888	1683
1722388936	57903	1683
1722388937	57906	1683
1722388938	57907	1683
1722388939	57908	1683
1722388940	57914	1683
1722388941	57924	1683
1722388942	57987	1683
1722388943	57993	1683
1722388944	58031	1683
1722388945	58032	1683
1722388946	58043	1683
1722388947	58048	1683
1722388948	58052	1683
1722388949	58058	1683
1722388950	58061	1683
1722388951	58073	1683
1722388952	58075	1683
1722388953	58079	1683
1722388954	58081	1683
1722388955	58082	1683
1722388956	8061	227
1722388957	8070	227
1722388958	8072	227
1722388959	19812	2664
1722388960	21063	2664
1722388961	23200	2664
1722388962	25804	2664
1722388963	30277	2664
1722388964	30294	2664
1722388965	32902	2664
1722388966	33544	2664
1722388967	35064	2664
1722388968	39812	2664
1722388969	39821	2664
1722388970	40563	2664
1722388971	41464	2664
1722388972	41470	2664
1722388973	44974	2664
1722388974	46673	2664
1722388975	72902	2664
1722388976	1308	2899
1722388977	8052	2899
1722388978	19769	2899
1722388979	24018	2899
1722388980	667	6569
1722388981	712	6569
1722388982	1270	6569
1722388983	1460	6569
1722388984	3294	6569
1722388985	18700	6569
1722388986	18713	6569
1722388987	19029	6569
1722388988	21740	6569
1722388989	22113	6569
1722388990	22114	6569
1722388991	22121	6569
1722388992	22123	6569
1722388993	22124	6569
1722388994	22126	6569
1722388995	22129	6569
1722388996	22897	6569
1722388997	25832	6569
1722388998	25836	6569
1722388999	35122	6569
1722389000	35126	6569
1722389001	35127	6569
1722389002	40503	6569
1722389003	32903	15001
1722389004	33483	15001
1722389005	26162	15001
1722389006	1320	15001
1722389007	1333	15001
1722389008	35167	15001
1722389009	34992	15001
1722389010	18117	15001
1722389011	33486	15001
1722389012	26171	15001
1722389013	26157	15001
1722389014	24020	15001
1722389015	24023	15001
1722389016	24430	15001
1722389017	24609	15001
1722389018	30427	15001
1722389019	30401	15001
1722389020	35158	15001
1722389021	21352	15001
1722389022	22050	15001
1722389023	24612	15001
1722389024	667	1578
1722389025	712	1578
1722389026	1270	1578
1722389027	1460	1578
1722389028	3294	1578
1722389029	18700	1578
1722389030	18713	1578
1722389031	19029	1578
1722389032	21740	1578
1722389033	22113	1578
1722389034	22114	1578
1722389035	22121	1578
1722389036	22123	1578
1722389037	22124	1578
1722389038	22126	1578
1722389039	22129	1578
1722389040	22897	1578
1722389041	25832	1578
1722389042	25836	1578
1722389043	35122	1578
1722389044	35126	1578
1722389045	35127	1578
1722389046	40503	1578
1722389047	8061	229
1722389048	21293	5502
1722389049	35020	5502
1722389050	41556	5502
1722389051	41854	5502
1722389052	45158	5502
1722389053	45163	5502
1722389054	45270	5502
1722389055	51461	5502
1722389056	51675	5502
1722389057	51746	5502
1722389058	56695	5502
1722389059	56791	5502
1722389060	56904	5502
1722389061	57241	5502
1722389062	57554	5502
1722565849	44168	4705
1722565850	46673	4705
1722565851	7772	4705
1722565852	79823	4705
1722565853	15581	4705
1722565854	19826	4705
1722565855	41051	4705
1722565856	42379	4705
1722565857	54450	4705
1722565858	56703	4705
1722565859	58031	4705
1722565860	14015	4705
1722565861	21177	4705
1722565862	24712	4705
1722565863	46647	4705
1722565864	54473	4705
1722565865	56680	4705
1722565866	58008	4705
1722565867	1472	4705
1722565868	19780	4705
1722565869	31018	4705
1722565870	41761	4705
1722565872	43753	4705
1722565873	46670	4705
1722565874	58077	4705
1722565875	3487	4705
1722565876	19803	4705
1722565877	42402	4705
1722565878	46693	4705
1722565879	58054	4705
1722565880	16740	4705
1722565881	18993	4705
1722565882	51702	4705
1722565883	57536	4705
1722565884	18970	4705
1722565885	41569	4705
1722565886	51602	4705
1722565887	18114	4705
1722565888	18283	4705
1722565889	18137	4705
1722565890	18260	4705
