ID	PERSONID	EMPLOYEETYPEID	ASSIGNEDPOINTS	BADGE	EMPLOYEENUMBER	STARTTIME	ENDTIME	CHANGECOUNTER	MODIFIEDBY	ISSUPERVISOR	ISTEAMLEAD	PREFERREDSTART
126	126	1	0		l19140	2004-02-02 06:00:00.000	2007-10-16 05:00:00.000	18	shyra.brown	0	0	0
127	127	1	0	NULL	l27140	2006-04-17 05:00:00.000	NULL	39	veronicavidaurri	0	1	0
128	128	1	0		d19644	2004-04-05 05:00:00.000	2007-09-25 05:00:00.000	17	shyra.brown	0	0	0
9465	2058	1	0	NULL	NULL	2006-11-15 06:00:00.000	2007-02-17 05:59:00.000	10	jennifer.johnson	0	0	0
130	130	1	0	NULL	s19516	2004-04-05 05:00:00.000	2007-09-22 04:59:00.000	22	jennifer.johnson	0	0	0
32054	5154	1	0	NULL	NULL	2009-08-12 05:00:00.000	NULL	38		0	0	0
132	132	1	0		p27137	2006-04-17 05:00:00.000	2007-02-02 05:59:00.000	20		0	0	0
9470	2063	1	0		NULL	2006-11-15 06:00:00.000	2008-05-02 04:59:00.000	12	shyra.brown	1	0	0
134	134	1	0		t27319	2006-05-17 05:00:00.000	2007-02-07 05:59:00.000	17		0	0	0
30258	4809	2	0	NULL	NULL	2009-06-16 05:00:00.000	2010-09-28 04:59:00.000	19	wsuperuser	0	0	0
15601	2507	1	0		NULL	2007-05-11 05:00:00.000	2007-05-18 05:00:00.000	8	treycalvert	0	0	0
12407	2207	1	0		0	2007-02-20 06:00:00.000	2007-02-21 05:59:00.000	5		0	0	0
138	138	1	0		mh6486	1999-02-01 06:00:00.000	2007-09-10 05:00:00.000	14	dora.moreno	0	0	0
30261	4812	2	0	NULL	NULL	2009-06-16 05:00:00.000	2009-08-04 04:59:00.000	8	tammylewis	0	0	0
30264	4815	1	0	NULL	NULL	2009-06-16 05:00:00.000	2009-10-02 04:59:00.000	11	julie.bowington	0	0	0
141	141	1	0	NULL	r11592	2001-02-05 06:00:00.000	2012-10-23 04:59:59.000	44	kimlewis	0	0	0
142	142	1	0		h21985	2004-11-16 06:00:00.000	2007-04-14 04:59:00.000	21		0	0	0
30266	4817	1	0	NULL	NULL	2009-06-16 05:00:00.000	2010-07-10 04:59:00.000	26	wsuperuser	0	0	0
144	144	1	0	NULL	NULL	2006-05-17 05:00:00.000	2006-12-23 05:59:00.000	17	wsuperuser	0	0	0
145	145	1	0	NULL	NULL	2006-05-17 05:00:00.000	2007-06-16 04:59:00.000	18	jennifer.johnson	1	0	0
146	146	1	0	NULL	NULL	2006-05-17 05:00:00.000	2011-03-09 05:59:00.000	11	jennifer.johnson	1	0	0
147	147	1	0	NULL	NULL	2006-05-17 05:00:00.000	NULL	15	jhunger	1	0	0
148	148	1	0	NULL	NULL	2006-05-17 05:00:00.000	NULL	13	jhunger	1	0	0
149	149	1	0	NULL	NULL	2006-05-17 05:00:00.000	NULL	18	veronicavidaurri	1	0	0
150	150	1	0	NULL	NULL	2006-05-17 05:00:00.000	NULL	13	jhunger	1	0	0
32104	5204	1	0	NULL	NULL	2009-08-10 05:00:00.000	2009-10-09 04:59:00.000	14	tammylewis	0	0	0
152	152	1	0		NULL	2006-05-17 05:00:00.000	2009-04-09 04:59:00.000	10	ed.padilla	1	0	0
153	153	1	0	NULL	NULL	2006-05-17 05:00:00.000	NULL	34	jennifer.johnson	0	0	0
15605	2511	1	0		NULL	2007-05-11 05:00:00.000	2007-05-18 05:00:00.000	11	treycalvert	0	0	0
32106	5206	1	0	NULL	NULL	2009-08-12 05:00:00.000	2010-02-10 05:59:00.000	15	tammylewis	0	0	0
1113	1113	1	0		NULL	2006-06-14 05:00:00.000	2007-03-12 05:01:00.000	19	julie.bowington	0	0	0
32113	5213	1	0	NULL	NULL	2009-09-09 05:00:00.000	2010-10-28 04:59:00.000	25	wsuperuser	0	0	0
32115	5215	1	0		NULL	2009-08-12 05:00:00.000	2009-11-14 05:59:00.000	19	tammylewis	0	0	0
1115	1115	1	0	NULL	NULL	2006-06-14 05:00:00.000	NULL	78		0	0	0
1116	1116	1	0		NULL	2006-06-14 05:00:00.000	2007-05-07 05:01:00.000	25	julie.bowington	0	0	0
32116	5216	2	0	NULL	NULL	2009-08-10 05:00:00.000	2009-09-26 04:59:00.000	16	tammylewis	0	0	0
15608	2514	1	0		NULL	2007-05-11 05:00:00.000	2007-06-15 05:00:00.000	11	treycalvert	0	0	0
32119	5219	2	0	NULL	NULL	2009-08-10 05:00:00.000	2010-04-10 04:59:00.000	17	tammylewis	0	0	0
32123	5223	1	0	NULL	NULL	2009-08-12 05:00:00.000	2011-01-28 05:59:00.000	31	wsuperuser	0	0	0
2551	1512	1	0		27926	2006-06-28 05:00:00.000	2007-05-15 05:00:00.000	16	treycalvert	0	0	0
1066	1066	1	0	NULL	NULL	2007-12-17 06:00:00.000	2011-04-04 04:59:00.000	41	tammylewis	0	0	0
1124	1124	1	0		NULL	2006-06-14 05:00:00.000	2007-07-18 05:01:00.000	21		0	0	0
32158	5258	1	0	NULL	NULL	2009-08-19 05:00:00.000	2010-07-03 04:59:00.000	10	wsuperuser	0	0	0
32160	5260	1	0	NULL	NULL	2009-08-19 05:00:00.000	2010-06-26 04:59:00.000	13	wsuperuser	0	0	0
1056	1056	1	0		m24565	2006-05-23 05:00:00.000	2007-11-02 05:00:00.000	11	shyra.brown	0	0	0
1061	1061	12	0	NULL	NULL	2006-05-26 05:00:00.000	NULL	8	jhunger	1	0	0
1062	1062	12	0		NULL	2006-05-30 05:00:00.000	2007-02-01 06:00:00.000	11	treycalvert	0	0	0
1067	1067	1	0		NULL	2006-05-30 05:00:00.000	2006-05-31 04:59:00.000	3		0	0	0
32452	5402	1	0	NULL	NULL	2009-09-08 05:00:00.000	2009-09-09 04:59:00.000	2	ed.padilla	0	0	0
1074	1074	4	0	NULL	NULL	2006-05-31 05:00:00.000	2013-02-06 05:59:00.000	44	jennifer.draper	1	0	0
32457	5407	1	0	NULL	NULL	2009-06-22 05:00:00.000	2011-03-31 04:59:59.000	3		0	0	0
32458	5408	1	0	NULL	NULL	2008-04-01 05:00:00.000	2011-03-31 04:59:59.000	3		0	0	0
1134	1134	1	0		NULL	2006-06-14 05:00:00.000	2007-07-30 05:01:00.000	30	julie.bowington	0	0	0
15610	2516	5	0		NULL	2007-05-16 05:00:00.000	2008-03-11 05:00:00.000	11	ed.padilla	0	0	0
32903	5433	1	0	NULL	NULL	2009-09-16 05:00:00.000	2012-09-29 04:59:00.000	49	tammylewis	0	0	0
15611	2517	5	0		NULL	2007-05-21 05:00:00.000	2009-04-07 04:59:00.000	5	shyra.brown	0	0	0
82076	11876	1	0	NULL	51913	2012-06-11 05:00:00.000	2013-02-15 05:59:00.000	6	jennifer.draper	0	0	0
32928	5458	1	0	NULL	NULL	2009-09-16 05:00:00.000	2010-06-11 04:59:00.000	13	wsuperuser	0	0	0
16469	2563	1	0	NULL	NULL	2007-06-28 05:00:00.000	2011-04-04 04:59:00.000	19	tammylewis	0	0	0
43864	8464	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-04 04:59:00.000	3	jennifer.johnson	0	0	0
43865	8465	1	0		NULL	2011-04-03 05:00:00.000	2012-05-23 04:59:00.000	3		0	0	0
43866	8466	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	1	0	0
43867	8467	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	4	BPFXEmployeeSync	1	0	0
1149	1149	1	0	NULL	NULL	2006-06-14 05:00:00.000	2011-04-04 04:59:00.000	29	tammylewis	0	0	0
43868	8468	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-29 04:59:00.000	4	wsuperuser	0	0	0
44011	8611	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-08 04:59:00.000	5	wsuperuser	1	0	0
44959	9059	1	0	NULL	44544	2011-03-14 05:00:00.000	NULL	6	kimlewis	0	0	0
44963	9063	1	0	NULL	44542	2011-03-14 05:00:00.000	2011-10-07 04:59:59.000	5	heather.trautman	0	0	0
44971	9071	1	0	NULL	NULL	2009-01-23 06:00:00.000	NULL	20	jhunger	0	0	0
44975	9075	1	0	NULL	NULL	2011-04-13 05:00:00.000	2011-07-26 04:59:00.000	6	marygaskin	0	0	0
82083	11883	1	0	NULL	51930	2012-06-11 05:00:00.000	2013-03-30 04:59:00.000	7	oscarvanegas	0	0	0
85714	12064	1	0	NULL	NULL	2012-07-30 05:00:00.000	2012-12-29 05:59:00.000	11	tammylewis	0	0	0
44989	9089	1	0	NULL	NULL	2011-04-13 05:00:00.000	2011-05-07 04:59:00.000	3	tammylewis	0	0	0
44999	9099	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-04-17 04:59:00.000	13	marygaskin	0	0	0
91807	12457	1	0	NULL	NULL	2012-10-15 05:00:00.000	NULL	8		0	0	0
45010	9110	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-05-03 04:59:00.000	3	jhunger	0	0	0
45016	9116	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-06-29 04:59:00.000	3	marygaskin	0	0	0
30430	4981	1	0	NULL	NULL	2009-07-07 05:00:00.000	2011-12-17 05:59:00.000	36	tammylewis	0	0	0
1656	1490	1	0		NULL	2006-07-12 05:00:00.000	2006-12-20 06:01:00.000	8	julie.bowington	0	0	0
26186	4782	1	0	NULL	39174	2009-05-04 05:00:00.000	NULL	40		0	0	0
1091	1091	1	0	NULL	NULL	2006-06-05 05:00:00.000	NULL	7	terryfoley	1	0	0
2548	1509	1	0		NULL	2006-06-28 05:00:00.000	2007-09-14 05:00:00.000	10	ed.padilla	0	0	0
32907	5437	1	0	NULL	NULL	2009-09-15 05:00:00.000	2010-02-09 05:59:00.000	12	tammylewis	0	0	0
26187	4783	1	0	NULL	39167	2009-05-04 05:00:00.000	2010-03-10 05:59:00.000	11	paulawilson	0	0	0
33492	5592	2	0	NULL	NULL	2009-10-14 05:00:00.000	2011-04-04 04:59:00.000	18	tammylewis	0	0	0
731	731	1	0		NULL	2006-02-20 06:00:00.000	2007-07-02 05:01:00.000	34	julie.bowington	0	0	0
13852	2452	1	0	NULL	NULL	2007-02-28 06:00:00.000	NULL	59	tammylewis	1	0	0
733	733	1	0		NULL	2006-02-20 06:00:00.000	2007-03-03 06:00:00.000	29	treycalvert	0	0	0
14007	2473	1	0		77210	2007-03-12 05:00:00.000	2007-05-09 05:01:00.000	6	julie.bowington	0	0	0
735	735	13	0	NULL	NULL	2006-02-20 06:00:00.000	NULL	36	julie.bowington	0	0	0
15580	2486	1	0	NULL	NULL	2007-07-30 05:00:00.000	2011-04-04 04:59:00.000	24	tammylewis	0	0	0
737	737	1	0		73325	2006-02-20 06:00:00.000	2008-12-02 06:01:00.000	32	micah.wells	0	0	0
28427	4787	1	0		NULL	2009-05-21 05:00:00.000	2009-05-22 04:59:00.000	3		1	0	0
43788	8388	1	0	NULL	NULL	2011-04-02 05:00:00.000	NULL	1	wsuperuser	0	0	0
1422	1422	1	0		NULL	2006-06-23 05:00:00.000	2006-07-13 05:01:00.000	4	adriancarter	0	0	0
3479	1624	1	0		73715	2006-08-10 05:00:00.000	2006-12-16 05:59:00.000	16		0	0	0
33401	5501	1	0	NULL	NULL	2007-06-01 05:00:00.000	NULL	6	jhunger	1	0	0
33451	5551	1	0	NULL	NULL	2008-03-26 05:00:00.000	2012-08-09 04:59:00.000	18	tammylewis	0	0	0
28712	4793	1	0	NULL	39172	2009-05-04 05:00:00.000	2012-06-23 04:59:00.000	24	tammylewis	0	0	0
15589	2495	1	0		NULL	2007-05-10 05:00:00.000	2007-05-15 05:01:00.000	7		0	0	0
36551	6001	1	0	NULL	NULL	2009-04-01 05:00:00.000	NULL	3	sarah.williamson	0	0	0
43789	8389	1	0	NULL	NULL	2011-04-02 05:00:00.000	NULL	1	wsuperuser	0	0	0
15591	2497	1	0		NULL	2007-05-10 05:00:00.000	2007-07-24 05:00:00.000	10	shyra.brown	0	0	0
4605	1655	13	0	NULL	NULL	2006-08-22 05:00:00.000	2011-03-30 04:59:59.000	22	monicabustamante	1	0	0
33495	5595	1	0	NULL	NULL	2009-10-14 05:00:00.000	2013-04-27 04:59:00.000	44	tammylewis	0	0	0
33496	5596	1	0	NULL	NULL	2009-10-14 05:00:00.000	2009-11-14 05:59:00.000	12	tammylewis	0	0	0
33504	5604	1	0	NULL	NULL	2009-10-14 05:00:00.000	2009-11-14 05:59:00.000	9	tammylewis	0	0	0
8072	2047	1	0	NULL	v28980	2006-10-23 05:00:00.000	NULL	7	chriszink	0	0	0
33505	5605	1	0	NULL	NULL	2009-10-14 05:00:00.000	2010-01-06 05:59:00.000	9	tammylewis	0	0	0
15592	2498	5	0	NULL	NULL	2007-05-09 05:00:00.000	2009-11-07 05:59:00.000	11	ed.padilla	1	0	0
757	757	1	0		NULL	2006-03-06 06:00:00.000	2007-04-06 05:00:00.000	18	julie.bowington	0	0	0
44053	8653	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
33512	5612	1	0	NULL	NULL	2009-10-14 05:00:00.000	NULL	32	tammylewis	1	0	0
33517	5617	1	0	NULL	40584	2009-10-05 05:00:00.000	2012-03-07 05:59:00.000	14	veronicavidaurri	0	0	0
12328	2128	1	0		29478	2006-12-11 06:00:00.000	2007-01-30 05:59:00.000	9		0	0	0
30276	4827	1	0	NULL	NULL	2009-07-07 05:00:00.000	2010-08-12 04:59:00.000	15	wsuperuser	0	0	0
12329	2129	1	0	NULL	29477	2006-12-11 06:00:00.000	2007-04-19 04:59:00.000	20	jennifer.johnson	0	0	0
33518	5618	1	0	NULL	40583	2009-10-05 05:00:00.000	2009-11-13 05:59:00.000	8	paulawilson	0	0	0
16526	2578	1	0	NULL	130862	2007-07-03 05:00:00.000	2007-09-08 04:59:00.000	8	jennifer.johnson	0	0	0
33522	5622	1	0	NULL	40585	2009-10-05 05:00:00.000	2012-09-19 04:59:59.000	13	kimlewis	0	0	0
767	767	1	0	NULL	NULL	2006-03-11 06:00:00.000	2011-08-06 04:59:00.000	52	marybrown	0	0	0
30280	4831	1	0	NULL	NULL	2009-07-07 05:00:00.000	2010-10-19 04:59:00.000	20	wsuperuser	0	0	0
33523	5623	1	0	NULL	40591	2009-10-05 05:00:00.000	NULL	11	veronicavidaurri	0	0	0
12336	2136	1	0	NULL	NULL	2006-12-21 06:00:00.000	2007-07-19 04:59:00.000	9	jennifer.johnson	0	0	0
30297	4848	1	0	NULL	NULL	2009-07-07 05:00:00.000	2011-11-01 04:59:00.000	38	tammylewis	0	0	0
772	772	1	0		NULL	2006-03-11 06:00:00.000	2007-07-09 05:01:00.000	30	julie.bowington	0	0	0
33524	5624	1	0	NULL	40596	2009-10-05 05:00:00.000	2009-12-18 05:59:00.000	3	paulawilson	0	0	0
16527	2579	NULL	0	NULL	r30865	2007-07-03 05:00:00.000	2007-07-14 04:59:00.000	7	jennifer.johnson	0	0	0
33525	5625	1	0	NULL	40589	2009-10-05 05:00:00.000	2010-07-31 04:59:00.000	9	wsuperuser	0	0	0
1174	1174	1	0	NULL	NULL	2006-06-14 05:00:00.000	2011-04-04 04:59:00.000	35	jhunger	1	0	0
16528	2580	1	0	NULL	d30861	2007-05-07 05:00:00.000	2007-08-28 04:59:00.000	10	jennifer.johnson	0	0	0
778	778	1	0		NULL	2006-03-11 06:00:00.000	2008-12-15 06:01:00.000	32	julie.bowington	0	0	0
16529	2581	1	0	NULL	m30863	2007-07-03 05:00:00.000	2008-11-01 04:59:00.000	13	jennifer.johnson	0	0	0
33527	5627	1	0	NULL	40593	2009-10-05 05:00:00.000	2012-01-07 05:59:00.000	20	veronicavidaurri	0	0	0
12351	2151	1	0		NULL	2006-12-11 06:00:00.000	2008-08-06 05:00:00.000	29	julie.bowington	1	0	0
12352	2152	1	0		NULL	2007-01-03 06:00:00.000	2007-01-04 05:59:00.000	4		0	0	0
33528	5628	1	0	NULL	40594	2009-10-05 05:00:00.000	2010-01-08 05:59:00.000	5	paulawilson	0	0	0
33529	5629	1	0	NULL	40597	2009-10-05 05:00:00.000	2010-01-09 05:59:00.000	6	paulawilson	0	0	0
33530	5630	1	0	NULL	40595	2009-10-05 05:00:00.000	2013-05-11 04:59:59.000	23	heather.trautman	1	0	0
16530	2582	1	0		m30864	2007-07-03 05:00:00.000	2008-04-15 05:00:00.000	11	steven.salazar	0	0	0
33531	5631	1	0	NULL	NULL	2009-10-21 05:00:00.000	2010-04-06 04:59:00.000	14	tammylewis	0	0	0
33532	5632	1	0	NULL	NULL	2009-10-21 05:00:00.000	2010-02-12 05:59:00.000	9	tammylewis	0	0	0
17832	2631	1	0		20021	2007-07-30 05:00:00.000	2008-06-30 05:01:00.000	11	micah.wells	0	0	0
790	790	1	0		NULL	2006-03-11 06:00:00.000	2008-04-01 05:01:00.000	34	julie.bowington	0	0	0
1180	1180	1	0	NULL	NULL	2006-06-14 05:00:00.000	NULL	61		0	0	0
33551	5651	1	0	NULL	NULL	2009-10-21 05:00:00.000	2009-12-25 05:59:00.000	7	tammylewis	0	0	0
1426	1426	1	0		NULL	2006-06-23 05:00:00.000	2006-10-26 04:59:00.000	9		0	0	0
18071	2639	1	0		31854	2007-07-23 05:00:00.000	2008-09-09 05:00:00.000	19	tammylewis	0	0	0
12366	2166	1	0		NULL	2007-01-26 06:00:00.000	2009-04-10 04:59:00.000	11	ed.padilla	0	0	0
1183	1183	1	0	NULL	73762	2006-06-15 05:00:00.000	2010-09-23 04:59:00.000	76	wsuperuser	0	0	0
34951	5701	1	0	NULL	40841	2009-11-02 06:00:00.000	2009-12-16 05:59:00.000	9	paulawilson	0	0	0
34957	5707	1	0	NULL	40845	2009-11-02 06:00:00.000	NULL	20	heather.trautman	0	1	0
799	799	1	0		NULL	2006-03-11 06:00:00.000	2008-11-19 06:00:00.000	34	julie.bowington	0	0	0
34961	5711	1	0	NULL	40847	2009-11-02 06:00:00.000	2011-03-12 05:59:00.000	18	jennifer.johnson	0	0	0
34964	5714	1	0	NULL	40842	2009-11-02 06:00:00.000	2010-09-03 04:59:00.000	10	jhunger	0	0	0
34966	5716	1	0	NULL	NULL	2008-09-29 05:00:00.000	2009-11-21 05:59:00.000	4	tammylewis	0	0	0
34967	5717	1	0	NULL	NULL	2008-08-20 05:00:00.000	2009-11-21 05:59:00.000	9	tammylewis	0	0	0
18104	2672	1	0	NULL	31884	2007-07-23 05:00:00.000	NULL	38		0	0	0
34968	5718	1	0	NULL	NULL	2009-08-12 05:00:00.000	2009-11-21 05:59:00.000	2	ed.padilla	0	0	0
34969	5719	1	0	NULL	NULL	2009-09-10 05:00:00.000	2009-11-21 05:59:00.000	3	tammylewis	0	0	0
3294	1582	1	0	NULL	73894	2006-07-27 05:00:00.000	2011-10-08 04:59:00.000	41	christina.bradley	0	0	0
34970	5720	1	0	NULL	NULL	2009-06-16 05:00:00.000	2009-11-21 05:59:00.000	2	ed.padilla	0	0	0
34980	5730	1	0	NULL	NULL	2009-11-30 06:00:00.000	2010-05-14 04:59:00.000	12	wsuperuser	0	0	0
44054	8654	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44055	8655	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44056	8656	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44057	8657	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
814	814	1	0		NULL	2006-03-11 06:00:00.000	2007-08-06 05:01:00.000	22	julie.bowington	0	0	0
44058	8658	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44059	8659	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44060	8660	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
44288	8888	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
819	819	1	0		NULL	2006-03-11 06:00:00.000	2008-02-19 06:01:00.000	26	julie.bowington	0	0	0
44977	9077	1	0	NULL	NULL	2011-04-13 05:00:00.000	2012-08-01 04:59:00.000	13	tammylewis	0	0	0
45274	9324	1	0	NULL	45173	2011-05-02 05:00:00.000	2011-08-24 04:59:00.000	5	veronicavidaurri	0	0	0
46090	9325	1	0	NULL	43758	2011-05-02 05:00:00.000	2012-03-18 04:59:00.000	9	veronicavidaurri	0	0	0
46507	9357	1	0	NULL	NULL	2011-05-19 05:00:00.000	2012-01-27 05:59:00.000	9	tammylewis	0	0	0
46509	9359	1	0	NULL	NULL	2011-05-19 05:00:00.000	2011-09-20 04:59:00.000	3	tammylewis	0	0	0
46517	9367	1	0	NULL	NULL	2011-05-19 05:00:00.000	2011-08-11 04:59:00.000	3	tammylewis	0	0	0
46566	9416	1	0	NULL	NULL	2011-05-19 05:00:00.000	2011-07-09 04:59:00.000	4	tammylewis	0	0	0
46569	9419	1	0	NULL	45369	2011-05-23 05:00:00.000	2011-06-23 04:59:00.000	5	veronicavidaurri	0	0	0
46578	9428	1	0	NULL	45382	2011-05-23 05:00:00.000	2012-02-08 05:59:00.000	8	heather.trautman	0	0	0
51351	9701	1	0	NULL	NULL	2011-07-15 05:00:00.000	2011-08-05 04:59:00.000	3	tammylewis	0	0	0
32118	5218	1	0	NULL	NULL	2009-08-10 05:00:00.000	2010-04-16 04:59:00.000	26	tammylewis	0	0	0
8054	2029	1	0	NULL	NULL	2006-10-23 05:00:00.000	NULL	38		0	0	0
1082	1082	4	0	NULL	NULL	2006-05-31 05:00:00.000	NULL	29	julie.bowington	0	0	0
32120	5220	1	0	NULL	NULL	2009-08-10 05:00:00.000	2009-09-11 04:59:00.000	16	tammylewis	0	0	0
14009	2475	1	0	NULL	77212	2007-03-12 05:00:00.000	2011-04-16 04:59:00.000	17	wsuperuser	1	0	0
1096	1096	12	0		NULL	2006-06-06 05:00:00.000	2007-11-14 06:01:00.000	22	julie.bowington	1	0	0
46572	9422	1	0	NULL	45373	2011-05-23 05:00:00.000	2011-09-10 04:59:00.000	7	veronicavidaurri	0	0	0
1063	1063	4	0	NULL	NULL	2006-03-30 06:00:00.000	NULL	24	julie.bowington	1	0	0
1064	1064	2	0		NULL	2006-04-30 05:00:00.000	2007-08-08 05:01:00.000	28	julie.bowington	0	0	0
1078	1078	4	0	NULL	NULL	2006-05-31 05:00:00.000	2011-04-16 04:59:00.000	28	wsuperuser	1	0	0
1079	1079	4	0	NULL	NULL	2006-05-31 05:00:00.000	2012-07-04 04:59:00.000	44	tammylewis	1	0	0
1080	1080	4	0		NULL	2006-05-31 05:00:00.000	2009-11-24 05:59:00.000	33	micah.wells	1	0	0
26156	4752	1	0		NULL	2009-05-11 05:00:00.000	2009-06-24 04:59:00.000	9	tammylewis	0	0	0
32153	5253	1	0	NULL	NULL	2009-08-19 05:00:00.000	NULL	44		0	0	0
15528	2484	1	0	NULL	NULL	2002-07-16 05:00:00.000	NULL	69	jennifer.johnson	0	0	0
3447	1592	1	0		27928	2006-06-28 05:00:00.000	2006-08-10 05:01:00.000	4	terryfoley	0	0	0
32154	5254	1	0	NULL	NULL	2009-08-19 05:00:00.000	2011-01-04 05:59:00.000	14	wsuperuser	0	0	0
30431	4982	1	0	NULL	NULL	2009-07-07 05:00:00.000	2012-06-29 04:59:00.000	46	marygaskin	0	0	0
32456	5406	1	0	NULL	NULL	2009-03-02 06:00:00.000	2011-03-31 04:59:59.000	3		0	0	0
31018	5001	1	0	NULL	39772	2009-07-06 05:00:00.000	2009-09-23 04:59:00.000	6	shyra.brown	0	0	0
1125	1125	1	0	NULL	NULL	2006-06-14 05:00:00.000	2011-04-04 04:59:00.000	20	tammylewis	0	0	0
1477	1477	1	0		27880	2006-06-28 05:00:00.000	2008-04-04 05:00:00.000	14	ed.padilla	1	0	0
1270	1270	1	0	NULL	73836	2006-06-20 05:00:00.000	2011-10-08 04:59:00.000	43	christina.bradley	0	0	0
16470	2564	1	0		NULL	2007-06-28 05:00:00.000	2007-08-08 05:01:00.000	13	julie.bowington	0	0	0
1132	1132	1	0	NULL	NULL	2006-06-14 05:00:00.000	NULL	55	tammylewis	1	0	0
16471	2565	1	0	NULL	NULL	2007-06-28 05:00:00.000	2007-07-03 04:59:00.000	5	wsuperuser	0	0	0
82086	11886	1	0	NULL	NULL	2012-06-18 05:00:00.000	NULL	8	tammylewis	0	0	0
32461	5411	1	0	NULL	NULL	2009-03-16 05:00:00.000	2011-03-31 04:59:59.000	3		0	0	0
31321	5005	1	0	NULL	39774	2009-07-06 05:00:00.000	2009-10-06 04:59:00.000	5	shyra.brown	0	0	0
32887	5417	2	0	NULL	NULL	2009-09-10 05:00:00.000	2011-01-27 05:59:00.000	17	wsuperuser	0	0	0
3472	1617	1	0		27940	2006-08-07 05:00:00.000	2006-08-16 05:01:00.000	7	terryfoley	0	0	0
31324	5008	1	0	NULL	25616	2009-07-06 05:00:00.000	2009-10-23 04:59:00.000	12	veronicavidaurri	0	0	0
32900	5430	1	0	NULL	NULL	2009-09-10 05:00:00.000	2010-11-18 05:59:00.000	20	wsuperuser	0	0	0
16479	2573	1	0	NULL	NULL	2007-06-28 05:00:00.000	2011-04-04 04:59:00.000	17	tammylewis	0	0	0
1273	1273	1	0		NULL	2006-06-20 05:00:00.000	2007-07-16 05:01:00.000	31	julie.bowington	0	0	0
16737	2607	1	0		NULL	2007-07-18 05:00:00.000	2009-04-09 04:59:00.000	6	ed.padilla	0	0	0
1274	1274	1	0		NULL	2006-06-20 05:00:00.000	2007-12-31 06:00:00.000	30	micah.wells	0	0	0
1196	1196	1	0	NULL	NULL	2006-06-15 05:00:00.000	2011-04-05 04:59:00.000	35	paulawilson	0	0	0
34981	5731	1	0	NULL	NULL	2009-11-30 06:00:00.000	2012-08-24 04:59:00.000	38	tammylewis	0	0	0
3455	1600	2	0	NULL	27948	2006-07-01 05:00:00.000	2007-09-27 04:59:00.000	18	jennifer.johnson	0	0	0
3457	1602	5	0		NULL	2006-08-01 05:00:00.000	2007-04-30 05:00:00.000	16	treycalvert	0	0	0
1200	1200	1	0	NULL	NULL	2006-06-15 05:00:00.000	2011-04-05 04:59:00.000	42	paulawilson	0	0	0
16738	2608	1	0		NULL	2007-07-18 05:00:00.000	2007-07-19 05:00:00.000	5	ed.padilla	0	0	0
31326	5010	1	0		39775	2009-07-06 05:00:00.000	2009-07-28 04:59:00.000	4	shyra.brown	0	0	0
1212	1212	4	0		NULL	2006-06-15 05:00:00.000	2006-11-09 06:00:00.000	15	derek.kupper	0	0	0
34982	5732	1	0	NULL	NULL	2009-11-30 06:00:00.000	NULL	34	tammylewis	0	0	0
1276	1276	1	0		NULL	2006-06-20 05:00:00.000	2008-04-01 05:01:00.000	24	micah.wells	0	0	0
16740	2610	1	0		NULL	2007-06-25 05:00:00.000	2007-09-12 05:01:00.000	11	julie.bowington	0	0	0
1421	1421	1	0		NULL	2006-06-23 05:00:00.000	2006-09-02 04:59:00.000	5		0	0	0
32011	5101	1	0	NULL	NULL	2009-08-12 05:00:00.000	2010-01-05 05:59:00.000	10	tammylewis	0	0	0
18106	2674	1	0		32136	2007-07-23 05:00:00.000	2007-08-16 04:59:00.000	6	ed.padilla	0	0	0
35010	5760	1	0	NULL	NULL	2009-12-02 06:00:00.000	2010-12-17 05:59:00.000	2	ed.padilla	0	0	0
1282	1282	1	0		NULL	2006-06-20 05:00:00.000	2007-03-26 05:01:00.000	20	julie.bowington	0	0	0
