ID	DATASOURCEID	EMPLOYEEID	EXTERNALEMPIDENT	EXTERNALEMPIDENTTYPE	EXTENSIONDATAPORTID
33274	4	51415	21314	NULL	NULL
39093	4	51416	30067	NULL	NULL
44710	4	51418	21317	NULL	NULL
18980	4	51419	21318	NULL	NULL
25529	4	51420	21319	NULL	NULL
18815	4	51421	20631	NULL	NULL
46283	4	51422	21320	NULL	NULL
27410	4	51425	21322	NULL	NULL
18979	4	51426	21323	NULL	NULL
17775	4	51427	21324	NULL	NULL
17078	4	51428	21325	NULL	NULL
43957	4	51429	21326	NULL	NULL
28419	4	51430	21327	NULL	NULL
18293	4	51431	21328	NULL	NULL
24129	4	51432	21329	NULL	NULL
17034	4	51433	21330	NULL	NULL
17056	4	51434	21331	NULL	NULL
18292	4	51435	21332	NULL	NULL
16920	4	51436	21333	NULL	NULL
17405	4	51437	21334	NULL	NULL
32171	4	51438	21335	NULL	NULL
32175	4	51440	21336	NULL	NULL
19225	4	51441	21119	NULL	NULL
18140	4	51442	21337	NULL	NULL
17080	4	51443	21338	NULL	NULL
17035	4	51444	21339	NULL	NULL
33272	4	51445	21340	NULL	NULL
17638	4	51446	21341	NULL	NULL
25530	4	51447	21343	NULL	NULL
22927	4	51448	21342	NULL	NULL
32179	4	51449	21344	NULL	NULL
16924	4	51450	21003	NULL	NULL
34896	4	51451	21345	NULL	NULL
32181	4	51453	21347	NULL	NULL
32183	4	51454	21369	NULL	NULL
16895	4	51455	21349	NULL	NULL
32368	4	51457	21350	NULL	NULL
24371	4	51476	21353	NULL	NULL
26653	4	51477	21354	NULL	NULL
32160	4	51478	21355	NULL	NULL
42669	4	51479	21356	NULL	NULL
38802	4	51480	21357	NULL	NULL
33262	4	51481	21359	NULL	NULL
30337	4	51482	21360	NULL	NULL
17607	4	51483	21361	NULL	NULL
38120	4	51484	21362	NULL	NULL
19428	4	51485	21363	NULL	NULL
36316	4	51486	21364	NULL	NULL
26117	4	51488	21365	NULL	NULL
25810	4	51489	21366	NULL	NULL
32186	4	51490	21367	NULL	NULL
32167	4	51492	21358	NULL	NULL
26389	4	51493	21352	NULL	NULL
21025	4	51552	21321	NULL	NULL
32170	4	54449	21370	NULL	NULL
21264	4	54450	21371	NULL	NULL
25531	4	54491	21372	NULL	NULL
20091	4	54492	21373	NULL	NULL
25785	4	54494	21374	NULL	NULL
32174	4	54495	21375	NULL	NULL
35441	4	54497	21376	NULL	NULL
34228	4	54498	21377	NULL	NULL
38009	4	54499	21378	NULL	NULL
24948	4	54500	21379	NULL	NULL
27223	4	54501	21380	NULL	NULL
19242	4	54502	21381	NULL	NULL
33267	4	54503	21382	NULL	NULL
19980	4	54504	21383	NULL	NULL
35313	4	54505	21384	NULL	NULL
20148	4	54506	21385	NULL	NULL
41608	4	54507	21386	NULL	NULL
41505	4	54508	21387	NULL	NULL
27603	4	54509	21388	NULL	NULL
28786	4	54510	21389	NULL	NULL
23946	4	54511	21390	NULL	NULL
36252	4	54512	21391	NULL	NULL
32180	4	54514	21393	NULL	NULL
26549	4	54515	21394	NULL	NULL
33276	4	54516	21395	NULL	NULL
32185	4	54517	21396	NULL	NULL
26560	4	54518	21397	NULL	NULL
23947	4	54522	21398	NULL	NULL
20088	4	54523	21399	NULL	NULL
25793	4	54524	21400	NULL	NULL
32156	4	54525	21401	NULL	NULL
28483	4	54526	21402	NULL	NULL
45160	4	54527	21403	NULL	NULL
20090	4	54528	21404	NULL	NULL
26052	4	54529	21405	NULL	NULL
44760	4	54530	21406	NULL	NULL
33061	4	54531	21407	NULL	NULL
22321	4	54532	21408	NULL	NULL
22720	4	54533	21409	NULL	NULL
24186	4	54534	21410	NULL	NULL
31515	4	54535	21411	NULL	NULL
41777	4	54536	21412	NULL	NULL
32165	4	54537	21413	NULL	NULL
26116	4	54538	21414	NULL	NULL
36245	4	54539	21415	NULL	NULL
44704	4	54540	21416	NULL	NULL
27597	4	54541	21417	NULL	NULL
26390	4	54542	21418	NULL	NULL
28853	4	54543	21419	NULL	NULL
28970	4	54544	21420	NULL	NULL
40886	4	54545	21421	NULL	NULL
27467	4	54546	21422	NULL	NULL
28828	4	54547	21423	NULL	NULL
23967	4	54548	21424	NULL	NULL
42469	4	54563	30095	NULL	NULL
25792	4	56906	21455	NULL	NULL
45820	4	56907	21456	NULL	NULL
23760	4	56908	21457	NULL	NULL
34236	4	56909	21458	NULL	NULL
42686	4	56910	21459	NULL	NULL
28420	4	56911	21460	NULL	NULL
28978	4	56912	21461	NULL	NULL
38895	4	56913	21462	NULL	NULL
45621	4	56917	21464	NULL	NULL
24701	4	56918	21465	NULL	NULL
44772	4	56919	21466	NULL	NULL
35311	4	56920	21467	NULL	NULL
45985	4	56921	21468	NULL	NULL
44711	4	56922	21469	NULL	NULL
23526	4	56924	21471	NULL	NULL
27601	4	56925	21472	NULL	NULL
24704	4	56926	21473	NULL	NULL
23932	4	57041	21426	NULL	NULL
31510	4	57043	21427	NULL	NULL
32877	4	57044	21428	NULL	NULL
43589	4	57045	21429	NULL	NULL
44757	4	57046	21430	NULL	NULL
38005	4	57047	21431	NULL	NULL
43439	4	57048	21432	NULL	NULL
45983	4	57050	21434	NULL	NULL
36611	4	57051	21435	NULL	NULL
39354	4	57052	21436	NULL	NULL
23934	4	57053	21437	NULL	NULL
35859	4	57055	21439	NULL	NULL
36619	4	57056	21440	NULL	NULL
24369	4	57057	21441	NULL	NULL
33269	4	57058	21442	NULL	NULL
37792	4	57061	21445	NULL	NULL
44713	4	57062	21446	NULL	NULL
44756	4	57063	21447	NULL	NULL
23704	4	57064	21448	NULL	NULL
36168	4	57065	21449	NULL	NULL
36652	4	57066	21450	NULL	NULL
35448	4	57067	21451	NULL	NULL
45995	4	57068	21452	NULL	NULL
23933	4	57069	21453	NULL	NULL
40656	4	57229	21475	NULL	NULL
28839	4	57230	21476	NULL	NULL
24144	4	57231	21477	NULL	NULL
26385	4	57305	21478	NULL	NULL
27224	4	57306	21479	NULL	NULL
37794	4	57652	21480	NULL	NULL
26386	4	57653	21481	NULL	NULL
45988	4	57654	21482	NULL	NULL
28677	4	57655	21483	NULL	NULL
39317	4	57656	21484	NULL	NULL
42214	4	57657	21485	NULL	NULL
27453	4	57658	21486	NULL	NULL
28830	4	57659	21487	NULL	NULL
33621	4	57660	21488	NULL	NULL
28827	4	57661	21489	NULL	NULL
27222	4	57662	21490	NULL	NULL
32430	4	57663	21491	NULL	NULL
31916	4	57664	21492	NULL	NULL
26550	4	57665	21493	NULL	NULL
28788	4	57666	21494	NULL	NULL
31772	4	57667	21495	NULL	NULL
45216	4	57668	21496	NULL	NULL
43730	4	57669	21497	NULL	NULL
28976	4	57670	21498	NULL	NULL
26388	4	57671	21499	NULL	NULL
26559	4	57672	21500	NULL	NULL
33622	4	57673	21501	NULL	NULL
28831	4	57674	21502	NULL	NULL
39329	4	57675	21503	NULL	NULL
28968	4	57676	21504	NULL	NULL
28816	4	57677	21505	NULL	NULL
28862	4	57678	21506	NULL	NULL
42480	4	57691	30442	NULL	NULL
33620	4	57939	21507	NULL	NULL
31122	4	57940	21508	NULL	NULL
37070	4	57941	21509	NULL	NULL
28684	4	57942	21510	NULL	NULL
36284	4	57943	21511	NULL	NULL
10822	8	44326		NULL	NULL
10823	8	44327		NULL	NULL
10825	8	44329		NULL	NULL
10826	8	44330		NULL	NULL
10827	8	44331		NULL	NULL
10828	8	44332		NULL	NULL
10829	8	44333		NULL	NULL
10830	8	44334		NULL	NULL
10831	8	44335		NULL	NULL
10832	8	44336		NULL	NULL
10833	8	44337		NULL	NULL
10834	8	44338		NULL	NULL
10835	8	44339		NULL	NULL
10836	8	44340		NULL	NULL
10837	8	44341		NULL	NULL
10838	8	44342		NULL	NULL
10841	8	44345		NULL	NULL
10842	8	44346		NULL	NULL
10843	8	44347		NULL	NULL
10844	8	44348		NULL	NULL
10845	8	44349		NULL	NULL
10846	8	44350		NULL	NULL
10848	8	44352		NULL	NULL
10849	8	44353		NULL	NULL
11795	8	44968	NULL	NULL	NULL
11815	8	44969	NULL	NULL	NULL
11817	8	44970	NULL	NULL	NULL
12224	8	44971	NULL	NULL	NULL
12302	8	44973	NULL	NULL	NULL
12306	8	44975	NULL	NULL	NULL
12310	8	44978	NULL	NULL	NULL
12320	8	44988	NULL	NULL	NULL
12321	8	44989	NULL	NULL	NULL
12322	8	44990	NULL	NULL	NULL
12329	8	44994	NULL	NULL	NULL
12335	8	45000	NULL	NULL	NULL
12349	8	45016	NULL	NULL	NULL
12350	8	45017	NULL	NULL	NULL
12352	8	45019	NULL	NULL	NULL
12354	8	45021	NULL	NULL	NULL
12361	8	45028	NULL	NULL	NULL
12362	8	45029	NULL	NULL	NULL
12367	8	45033	NULL	NULL	NULL
12368	8	45034	NULL	NULL	NULL
12600	8	45103	NULL	NULL	NULL
12761	8	45201	NULL	NULL	NULL
13552	8	46502	NULL	NULL	NULL
13562	8	46515	NULL	NULL	NULL
13567	8	46520	NULL	NULL	NULL
13571	8	46524	NULL	NULL	NULL
13582	8	46537	NULL	NULL	NULL
13976	8	46588	NULL	NULL	NULL
13979	8	46589	NULL	NULL	NULL
14135	8	46670	NULL	NULL	NULL
14137	8	46672	NULL	NULL	NULL
14138	8	46673	NULL	NULL	NULL
14140	8	46675	NULL	NULL	NULL
14141	8	46676	NULL	NULL	NULL
14152	8	46690	NULL	NULL	NULL
14161	8	46700	NULL	NULL	NULL
14163	8	46702	NULL	NULL	NULL
14165	8	46704	NULL	NULL	NULL
14171	8	46710	NULL	NULL	NULL
14174	8	46713	NULL	NULL	NULL
14184	8	46723	NULL	NULL	NULL
14187	8	46726	NULL	NULL	NULL
14188	8	46727	NULL	NULL	NULL
14189	8	46728	NULL	NULL	NULL
14227	8	46969	NULL	NULL	NULL
14439	8	46972	NULL	NULL	NULL
14440	8	46973	NULL	NULL	NULL
14459	8	46980	NULL	NULL	NULL
14463	8	46984	NULL	NULL	NULL
14464	8	46985	NULL	NULL	NULL
14465	8	46986	NULL	NULL	NULL
14468	8	46989	NULL	NULL	NULL
14474	8	46997	NULL	NULL	NULL
14475	8	46998	NULL	NULL	NULL
16639	8	47510	NULL	NULL	NULL
42543	8	49250	NULL	NULL	NULL
14737	8	49253	NULL	NULL	NULL
14977	8	49351	NULL	NULL	NULL
16099	8	51352	NULL	NULL	NULL
31919	8	51355	NULL	NULL	NULL
40631	8	51374	NULL	NULL	NULL
16176	8	51398	NULL	NULL	NULL
16179	8	51401	NULL	NULL	NULL
16183	8	51405	NULL	NULL	NULL
16184	8	51406	NULL	NULL	NULL
16189	8	51411	NULL	NULL	NULL
16190	8	51412	NULL	NULL	NULL
16194	8	51416	NULL	NULL	NULL
16195	8	51417	NULL	NULL	NULL
16196	8	51418	NULL	NULL	NULL
16197	8	51419	NULL	NULL	NULL
16199	8	51421	NULL	NULL	NULL
16200	8	51422	NULL	NULL	NULL
16204	8	51426	NULL	NULL	NULL
16207	8	51429	NULL	NULL	NULL
16212	8	51434	NULL	NULL	NULL
16219	8	51441	NULL	NULL	NULL
16226	8	51448	NULL	NULL	NULL
16282	8	51479	NULL	NULL	NULL
9000	8	43439	NULL	NULL	NULL
8785	8	43442	NULL	NULL	NULL
8779	8	43444	NULL	NULL	NULL
9179	8	43446	NULL	NULL	NULL
9218	8	43448	NULL	NULL	NULL
9233	8	43451	NULL	NULL	NULL
9243	8	43452	NULL	NULL	NULL
9231	8	43456	NULL	NULL	NULL
9280	8	43457	NULL	NULL	NULL
9275	8	43458	NULL	NULL	NULL
9285	8	43459	NULL	NULL	NULL
9314	8	43460	NULL	NULL	NULL
9318	8	43461	NULL	NULL	NULL
9333	8	43462	NULL	NULL	NULL
9329	8	43463	NULL	NULL	NULL
9330	8	43464	NULL	NULL	NULL
9337	8	43465	NULL	NULL	NULL
9323	8	43466	NULL	NULL	NULL
11063	8	43504		NULL	NULL
11064	8	43505		NULL	NULL
11062	8	43507		NULL	NULL
11060	8	43508		NULL	NULL
11061	8	43509		NULL	NULL
11071	8	43513		NULL	NULL
11070	8	43515		NULL	NULL
11068	8	43517		NULL	NULL
11066	8	43519		NULL	NULL
11057	8	43520		NULL	NULL
11055	8	43522		NULL	NULL
11056	8	43523		NULL	NULL
11054	8	43525		NULL	NULL
19793	8	43526	NULL	NULL	NULL
11053	8	43527		NULL	NULL
11051	8	43528		NULL	NULL
11052	8	43529		NULL	NULL
11049	8	43530		NULL	NULL
11050	8	43531		NULL	NULL
11048	8	43536		NULL	NULL
11047	8	43537		NULL	NULL
11045	8	43539		NULL	NULL
11044	8	43540		NULL	NULL
11043	8	43541		NULL	NULL
11042	8	43542		NULL	NULL
11041	8	43543		NULL	NULL
11040	8	43544		NULL	NULL
11039	8	43545		NULL	NULL
11037	8	43546		NULL	NULL
11036	8	43548		NULL	NULL
11035	8	43549		NULL	NULL
11034	8	43550		NULL	NULL
11033	8	43551		NULL	NULL
11029	8	43552		NULL	NULL
11030	8	43553		NULL	NULL
11031	8	43554		NULL	NULL
11032	8	43555		NULL	NULL
11026	8	43556		NULL	NULL
11027	8	43557		NULL	NULL
11021	8	43560		NULL	NULL
11022	8	43561		NULL	NULL
11023	8	43562		NULL	NULL
11024	8	43563		NULL	NULL
11018	8	43564		NULL	NULL
11020	8	43567		NULL	NULL
11015	8	43569		NULL	NULL
11017	8	43570		NULL	NULL
11016	8	43571		NULL	NULL
11012	8	43572		NULL	NULL
11011	8	43573		NULL	NULL
11014	8	43574		NULL	NULL
11013	8	43575		NULL	NULL
11008	8	43576		NULL	NULL
11006	8	43577		NULL	NULL
11010	8	43578		NULL	NULL
11009	8	43579		NULL	NULL
11005	8	43580		NULL	NULL
11000	8	43585		NULL	NULL
10998	8	43586		NULL	NULL
10999	8	43587		NULL	NULL
11004	8	43588		NULL	NULL
11001	8	43590		NULL	NULL
11003	8	43591		NULL	NULL
10994	8	43617		NULL	NULL
10995	8	43618		NULL	NULL
10996	8	43620		NULL	NULL
10988	8	43624		NULL	NULL
10989	8	43625		NULL	NULL
10990	8	43626		NULL	NULL
10991	8	43627		NULL	NULL
10992	8	43628		NULL	NULL
10993	8	43629		NULL	NULL
10984	8	43637		NULL	NULL
10987	8	43638		NULL	NULL
10986	8	43639		NULL	NULL
10979	8	43642		NULL	NULL
10981	8	43644		NULL	NULL
10980	8	43645		NULL	NULL
10983	8	43646		NULL	NULL
10982	8	43647		NULL	NULL
10974	8	43648		NULL	NULL
10973	8	43649		NULL	NULL
10972	8	43653		NULL	NULL
10977	8	43656		NULL	NULL
10976	8	43657		NULL	NULL
10975	8	43658		NULL	NULL
10964	8	43669		NULL	NULL
10962	8	43670		NULL	NULL
10963	8	43671		NULL	NULL
10970	8	43672		NULL	NULL
10971	8	43673		NULL	NULL
10969	8	43675		NULL	NULL
10966	8	43676		NULL	NULL
10967	8	43677		NULL	NULL
10965	8	43678		NULL	NULL
10954	8	43680		NULL	NULL
10953	8	43681		NULL	NULL
10955	8	43682		NULL	NULL
10959	8	43689		NULL	NULL
41994	8	43690	NULL	NULL	NULL
10960	8	43691		NULL	NULL
10957	8	43692		NULL	NULL
10956	8	43693		NULL	NULL
10958	8	43694		NULL	NULL
10941	8	43697		NULL	NULL
10937	8	43700		NULL	NULL
10938	8	43701		NULL	NULL
10939	8	43702		NULL	NULL
10949	8	43704		NULL	NULL
10950	8	43705		NULL	NULL
10951	8	43706		NULL	NULL
10952	8	43707		NULL	NULL
10944	8	43708		NULL	NULL
10946	8	43709		NULL	NULL
12212	8	43710	NULL	NULL	NULL
16360	8	43711	NULL	NULL	NULL
10925	8	43712		NULL	NULL
10924	8	43713		NULL	NULL
10923	8	43714		NULL	NULL
10927	8	43717		NULL	NULL
10930	8	43721		NULL	NULL
10929	8	43722		NULL	NULL
10928	8	43723		NULL	NULL
10933	8	43726		NULL	NULL
10932	8	43727		NULL	NULL
10917	8	43728		NULL	NULL
10918	8	43729		NULL	NULL
10920	8	43738		NULL	NULL
10902	8	43747		NULL	NULL
10905	8	43748		NULL	NULL
10904	8	43749		NULL	NULL
10907	8	43750		NULL	NULL
10906	8	43751		NULL	NULL
10909	8	43752		NULL	NULL
10908	8	43753		NULL	NULL
10911	8	43754		NULL	NULL
10910	8	43755		NULL	NULL
10913	8	43756		NULL	NULL
44936	3	21772	10457	NULL	NULL
15932	3	21773	10458	NULL	NULL
46007	3	21782	71076	NULL	NULL
45107	3	22026	85021	NULL	NULL
38083	3	22132	10492	NULL	NULL
15611	3	22138	10498	NULL	NULL
43221	3	22142	10504	NULL	NULL
36414	3	22145	10508	NULL	NULL
19693	3	22148	10511	NULL	NULL
43379	3	22149	10512	NULL	NULL
42342	3	22150	10513	NULL	NULL
16058	3	22930	10523	NULL	NULL
42561	3	22933	10526	NULL	NULL
15361	3	22943	10538	NULL	NULL
23562	3	22951	10549	NULL	NULL
32861	3	22954	10552	NULL	NULL
44531	3	22955	10567	NULL	NULL
34315	3	22957	10558	NULL	NULL
20138	3	22958	10560	NULL	NULL
34759	3	22966	10553	NULL	NULL
37233	3	22967	10557	NULL	NULL
42827	3	22986	11245	NULL	NULL
15630	3	23069	10569	NULL	NULL
35185	3	23070	10570	NULL	NULL
34719	3	23073	10573	NULL	NULL
37055	3	23076	10576	NULL	NULL
41077	3	23077	10577	NULL	NULL
42519	3	23078	10586	NULL	NULL
42908	3	23081	10581	NULL	NULL
15609	3	23082	10582	NULL	NULL
37291	3	23214	10593	NULL	NULL
18418	3	23215	10594	NULL	NULL
33821	3	23217	10598	NULL	NULL
15345	3	23219	10602	NULL	NULL
37752	3	23220	10595	NULL	NULL
35952	3	23223	10596	NULL	NULL
33827	3	23225	10601	NULL	NULL
15822	3	23226	10612	NULL	NULL
41395	3	23227	10592	NULL	NULL
15952	3	23229	10599	NULL	NULL
37231	3	23231	10611	NULL	NULL
16929	3	23448	10648	NULL	NULL
31120	3	23450	10650	NULL	NULL
15956	3	23451	10651	NULL	NULL
15553	3	23453	10653	NULL	NULL
37495	3	23455	10654	NULL	NULL
40602	3	23456	10655	NULL	NULL
43244	3	23462	10660	NULL	NULL
41379	3	23466	10665	NULL	NULL
15871	3	23958	10678	NULL	NULL
38368	3	23964	10675	NULL	NULL
15563	3	39720	11063	NULL	NULL
16436	3	39721	11064	NULL	NULL
16084	3	39722	11000	NULL	NULL
46293	3	41145	21565	NULL	NULL
37520	3	41508	20933	NULL	NULL
42799	3	41551	11067	NULL	NULL
36529	3	41552	11068	NULL	NULL
15341	3	41553	11069	NULL	NULL
35357	3	41554	11070	NULL	NULL
38156	3	41555	11071	NULL	NULL
41088	3	41556	11072	NULL	NULL
16243	3	41557	11073	NULL	NULL
15861	3	41558	11074	NULL	NULL
32355	3	41559	11075	NULL	NULL
15902	3	41560	11076	NULL	NULL
27446	3	41561	11077	NULL	NULL
16028	3	41562	11078	NULL	NULL
15904	3	41564	11081	NULL	NULL
16413	3	41565	11082	NULL	NULL
16415	3	41566	11083	NULL	NULL
15794	3	41567	11084	NULL	NULL
18517	3	41568	11085	NULL	NULL
15632	3	41569	11087	NULL	NULL
36360	3	41570	11088	NULL	NULL
45738	3	41768	12440	NULL	NULL
32926	3	41851	10114	NULL	NULL
31507	3	41852	10749	NULL	NULL
15305	3	41853	10353	NULL	NULL
42354	3	41854	10113	NULL	NULL
26139	3	41901	11094	NULL	NULL
44518	3	41902	11095	NULL	NULL
36247	3	41903	11096	NULL	NULL
41363	3	41904	11097	NULL	NULL
31254	3	41905	11098	NULL	NULL
37397	3	41906	11099	NULL	NULL
35187	3	41907	11100	NULL	NULL
16004	3	41908	11101	NULL	NULL
16014	3	41909	11102	NULL	NULL
36173	3	41910	11103	NULL	NULL
16040	3	41911	11104	NULL	NULL
16068	3	41912	11105	NULL	NULL
25218	3	41914	11107	NULL	NULL
16050	3	41915	11108	NULL	NULL
37961	3	41916	11110	NULL	NULL
15469	3	41918	11112	NULL	NULL
36254	3	41919	11113	NULL	NULL
16438	3	41920	11114	NULL	NULL
36206	3	41922	11116	NULL	NULL
34148	3	42302	10306	NULL	NULL
4301	4	25751	20614	NULL	NULL
4308	4	25758	20622	NULL	NULL
4314	4	25764	20628	NULL	NULL
36220	4	25768	20630	NULL	NULL
4323	4	25774	20633	NULL	NULL
4324	4	25775	20634	NULL	NULL
19739	4	25778	20637	NULL	NULL
4328	4	25779	20638	NULL	NULL
33278	4	25780	20639	NULL	NULL
11187	4	25784	20643	NULL	NULL
35088	4	25789	20645	NULL	NULL
12236	4	25800	20653	NULL	NULL
40734	4	25804	20641	NULL	NULL
4353	4	25806	20644	NULL	NULL
21486	4	25809	20625	NULL	NULL
37088	4	25810	20621	NULL	NULL
33058	4	25819	20531	NULL	NULL
4403	4	25826	20603	NULL	NULL
22325	4	25831	20608	NULL	NULL
36693	4	25832	20609	NULL	NULL
4409	4	25833	20610	NULL	NULL
32161	4	25835	20613	NULL	NULL
36699	4	25836	20604	NULL	NULL
4507	4	30256	20659	NULL	NULL
4508	4	30257	20658	NULL	NULL
4509	4	30258	20666	NULL	NULL
4511	4	30260	20663	NULL	NULL
4517	4	30266	20672	NULL	NULL
4519	4	30268	20660	NULL	NULL
4520	4	30269	20665	NULL	NULL
4521	4	30270	20671	NULL	NULL
4522	4	30271	20670	NULL	NULL
4523	4	30272	20664	NULL	NULL
39668	4	30273	20657	NULL	NULL
4527	4	30276	73119	NULL	NULL
41778	4	30277	20675	NULL	NULL
42511	4	30278	20676	NULL	NULL
4531	4	30280	20677	NULL	NULL
36085	4	30283	20679	NULL	NULL
4538	4	30287	20682	NULL	NULL
45576	4	30294	20688	NULL	NULL
24116	4	30297	20684	NULL	NULL
4814	4	32113	20709	NULL	NULL
4818	4	32117	20691	NULL	NULL
4823	4	32122	20700	NULL	NULL
4824	4	32123	20712	NULL	NULL
32195	4	32882	20716	NULL	NULL
24145	4	32884	20720	NULL	NULL
3706	5	23097	40255	NULL	NULL
3707	5	23100	40299	NULL	NULL
37144	5	23102	40300	NULL	NULL
3709	5	23104	40301	NULL	NULL
36322	5	23109	40303	NULL	NULL
35130	5	23111	40304	NULL	NULL
43468	5	24009	40332	NULL	NULL
36636	5	24010	40333	NULL	NULL
26698	5	24011	40334	NULL	NULL
3913	5	24015	40338	NULL	NULL
15103	5	24017	40340	NULL	NULL
41909	5	24018	40341	NULL	NULL
43748	5	24020	40343	NULL	NULL
41475	5	24023	40346	NULL	NULL
8256	5	24024	40347	NULL	NULL
17047	5	24026	40349	NULL	NULL
3925	5	24027	40350	NULL	NULL
44696	5	24029	40352	NULL	NULL
43761	5	24030	40353	NULL	NULL
38745	5	24430	40354	NULL	NULL
31914	5	24431	40355	NULL	NULL
17609	5	24433	40356	NULL	NULL
35719	5	24437	40360	NULL	NULL
4006	5	24439	40361	NULL	NULL
15009	5	24440	40362	NULL	NULL
3998	5	24445	40366	NULL	NULL
4000	5	24446	40367	NULL	NULL
4011	5	24451	40372	NULL	NULL
4013	5	24452	40373	NULL	NULL
28455	5	24453	40374	NULL	NULL
4060	5	24606	40384	NULL	NULL
41709	5	24609	40390	NULL	NULL
36140	5	24610	40391	NULL	NULL
37135	5	24612	40393	NULL	NULL
4056	5	24618	40379	NULL	NULL
42975	5	24619	40383	NULL	NULL
34895	5	24620	40386	NULL	NULL
41733	5	24622	40394	NULL	NULL
41455	5	24732	20540	NULL	NULL
4203	5	25252	40407	NULL	NULL
42248	5	25255	40413	NULL	NULL
4207	5	25256	40418	NULL	NULL
14644	5	25257	40401	NULL	NULL
32083	5	25259	40414	NULL	NULL
4211	5	25260	40403	NULL	NULL
43473	5	25261	40405	NULL	NULL
39515	5	25262	40415	NULL	NULL
4218	5	25267	40416	NULL	NULL
14676	5	25268	40417	NULL	NULL
19342	5	25269	40397	NULL	NULL
4221	5	25270	40409	NULL	NULL
11204	5	25274	40404	NULL	NULL
4283	5	25680	40420	NULL	NULL
44669	5	25683	40423	NULL	NULL
35649	5	25685	40425	NULL	NULL
46194	5	25687	40427	NULL	NULL
4291	5	25688	40428	NULL	NULL
19260	5	25689	40429	NULL	NULL
36103	5	26157	40444	NULL	NULL
4455	5	26159	40446	NULL	NULL
31759	5	26161	40447	NULL	NULL
36105	5	26162	40448	NULL	NULL
4460	5	26165	40450	NULL	NULL
4463	5	26168	40453	NULL	NULL
4465	5	26170	40455	NULL	NULL
36113	5	26171	40456	NULL	NULL
41787	5	26172	40457	NULL	NULL
11231	5	26173	40458	NULL	NULL
43130	5	26186	40431	NULL	NULL
27072	5	26190	40441	NULL	NULL
4485	5	28707	40439	NULL	NULL
4487	5	28709	40437	NULL	NULL
4488	5	28710	40438	NULL	NULL
37012	5	28712	40430	NULL	NULL
36122	5	30386	40459	NULL	NULL
43470	5	30393	40485	NULL	NULL
22289	5	30396	40486	NULL	NULL
4559	5	30397	40464	NULL	NULL
37133	5	30401	40466	NULL	NULL
4564	5	30402	40489	NULL	NULL
4567	5	30405	40468	NULL	NULL
43749	5	30407	40942	NULL	NULL
4570	5	30408	40470	NULL	NULL
44653	5	30409	40031	NULL	NULL
4572	5	30410	40471	NULL	NULL
38720	5	30413	40493	NULL	NULL
43880	5	30414	40473	NULL	NULL
43479	5	30415	40474	NULL	NULL
38013	5	30417	40475	NULL	NULL
31954	5	30424	40480	NULL	NULL
36269	5	30425	40498	NULL	NULL
38896	5	30427	40481	NULL	NULL
4590	5	30428	40499	NULL	NULL
27244	5	30430	40494	NULL	NULL
37122	5	30431	40500	NULL	NULL
11176	5	32012	40502	NULL	NULL
38375	5	32013	40505	NULL	NULL
4654	5	32014	40501	NULL	NULL
36270	5	32017	40506	NULL	NULL
28609	5	32018	40507	NULL	NULL
4659	5	32019	40508	NULL	NULL
44691	5	32020	40509	NULL	NULL
43476	5	32021	40229	NULL	NULL
4663	5	32023		NULL	NULL
11239	5	32052	40513	NULL	NULL
15008	5	32053	40514	NULL	NULL
43481	5	32054	40515	NULL	NULL
40600	5	32055	40516	NULL	NULL
25066	5	32061	40519	NULL	NULL
11186	5	32129	40521	NULL	NULL
35009	5	32131	40523	NULL	NULL
14653	5	32132	40524	NULL	NULL
41558	5	39753	40663	NULL	NULL
5954	5	39754	40664	NULL	NULL
42509	5	39755	40665	NULL	NULL
37991	5	39756	40666	NULL	NULL
36200	5	39757	40667	NULL	NULL
24054	5	39758	40668	NULL	NULL
26113	5	39759	40669	NULL	NULL
31962	5	39760	40670	NULL	NULL
44351	5	39761	40671	NULL	NULL
5962	5	39762	40672	NULL	NULL
41565	5	39764	40674	NULL	NULL
5965	5	39765	40675	NULL	NULL
6101	5	40051	40676	NULL	NULL
20150	5	40052	40677	NULL	NULL
42872	5	40053	40678	NULL	NULL
35128	5	40055	40679	NULL	NULL
40592	5	40056	40680	NULL	NULL
43318	5	40057	40681	NULL	NULL
41903	5	40058	40683	NULL	NULL
6109	5	40059	40684	NULL	NULL
43873	5	40061	40685	NULL	NULL
6112	5	40062	40686	NULL	NULL
37840	5	40063	40687	NULL	NULL
6114	5	40064		NULL	NULL
46175	5	40065	40689	NULL	NULL
31577	5	40066	40690	NULL	NULL
26130	5	40067	40691	NULL	NULL
6118	5	40068	40692	NULL	NULL
44352	5	40069	40693	NULL	NULL
6120	5	40070	40694	NULL	NULL
24367	5	40071	40696	NULL	NULL
14228	5	40073	40697	NULL	NULL
45611	5	40074	40698	NULL	NULL
25783	5	40401	40682	NULL	NULL
6152	5	40402	40695	NULL	NULL
14707	5	40953	40210	NULL	NULL
46280	5	40954	40716	NULL	NULL
35720	5	40955	40711	NULL	NULL
14626	5	40956	40700	NULL	NULL
6357	5	40957	40715	NULL	NULL
6358	5	40958	40713	NULL	NULL
6359	5	40959	40709	NULL	NULL
43471	5	40960	40704	NULL	NULL
35283	5	40962	40699	NULL	NULL
11283	5	40963	40714	NULL	NULL
38619	5	40964	40703	NULL	NULL
