Date,Agent ID,Supervisor ID,Calls Answered,Short Calls Answered,Avg Handle Time,Total Return to Queue,Calls RTQ Due to Timeout,Total Scheduled Productive Time,Actual Productive Time,Talk Time,Wrap Up Time,Logged in Time,Not Ready Time,Break Time,Lunch Time,Calls Offered
2018-05-22,140508,121572,14,0,00:10:38,0,0,07:16:00,07:08:38,02:28:54,00:00:00,08:08:15,00:59:37,00:15:33,00:30:02,14
2018-05-22,140509,121568,14,0,00:09:07,0,1,07:30:00,06:48:01,02:07:39,00:00:00,07:49:47,01:01:46,00:30:15,00:29:05,15
2018-05-22,140512,121310,13,0,00:14:06,0,0,07:30:00,06:54:44,03:03:28,00:00:00,08:03:47,01:09:03,00:30:17,00:29:49,13
2018-05-22,140515,123934,10,0,00:13:23,0,1,06:07:00,05:30:44,02:13:55,00:00:00,07:57:38,02:26:54,00:27:22,00:29:52,11
2018-05-22,140540,121823,11,0,00:20:44,0,1,07:57:00,07:20:37,03:48:08,00:00:00,09:02:04,01:41:27,00:30:02,00:30:00,12
2018-05-22,140555,121953,12,0,00:18:44,0,0,07:43:00,07:42:45,03:44:51,00:00:00,09:01:35,01:18:50,00:29:31,00:29:45,12
2018-05-22,140565,133941,7,0,00:12:56,0,0,04:45:00,04:39:41,01:30:34,00:00:00,05:01:22,00:21:41,00:14:22,00:00:00,7
2018-05-22,140573,121950,10,1,00:11:50,0,0,06:19:00,05:33:15,01:58:26,00:00:00,06:54:26,01:21:11,00:29:23,00:00:00,10
2018-05-22,140574,235,14,0,00:07:15,0,0,08:30:00,08:02:00,01:41:38,00:00:00,08:36:10,00:34:10,00:14:18,00:16:25,14
2018-05-22,140576,121574,14,0,00:07:30,0,0,08:01:00,07:22:25,01:45:10,00:00:00,09:03:26,01:41:01,00:38:47,00:29:12,14
2018-05-22,140577,122336,12,0,00:14:52,0,0,08:18:00,07:40:16,02:58:26,00:00:00,09:02:19,01:22:03,00:35:02,00:32:14,12
2018-05-22,140600,124083,13,0,00:09:43,0,0,07:30:00,06:44:51,02:06:19,00:00:00,07:47:36,01:02:45,00:31:01,00:31:33,13
2018-05-22,140601,122226,9,0,00:34:45,0,0,06:46:00,07:19:52,05:12:46,00:00:00,09:30:52,02:11:00,00:21:52,00:28:36,9
2018-05-22,140603,122340,14,0,00:07:13,0,0,06:16:00,05:43:04,01:41:05,00:00:00,07:50:39,02:07:35,00:20:33,00:28:22,14
2018-05-22,140624,70061,18,0,00:06:41,0,0,07:30:00,07:43:15,02:00:27,00:00:00,08:29:33,00:46:18,00:15:15,00:31:00,18
2018-05-22,140626,76377,7,0,00:18:17,0,0,04:41:00,04:47:06,02:08:04,00:00:00,09:28:23,04:41:17,00:14:42,00:37:27,7
2018-05-22,140628,62840,16,0,00:12:48,0,0,08:30:00,08:19:09,03:24:53,00:00:00,09:32:05,01:12:56,00:42:54,00:29:59,16
2018-05-22,140641,121823,11,0,00:17:54,0,0,08:30:00,07:01:39,03:17:04,00:00:00,08:38:38,01:36:59,00:30:11,00:28:08,11
2018-05-22,140644,120942,14,0,00:11:12,0,0,07:30:00,07:00:30,02:37:00,00:00:00,08:04:57,01:04:27,00:30:05,00:29:02,14
2018-05-22,140645,121574,14,0,00:07:46,0,1,06:47:00,06:18:55,01:48:51,00:00:00,07:47:06,01:28:11,00:35:53,00:29:03,15
2018-05-22,140712,121950,14,0,00:10:34,0,0,06:10:00,06:37:30,02:28:00,00:00:00,07:56:58,01:19:28,00:29:47,00:30:12,14
2018-05-22,140716,75710,15,0,00:17:17,0,2,08:30:00,08:23:03,04:19:23,00:00:00,09:29:28,01:06:25,00:35:34,00:30:01,17
2018-05-22,140750,81642,36,0,00:24:10,6,0,07:30:00,23:57:45,14:30:18,00:00:00,1d03:16:39,03:18:54,02:09:48,02:01:32,42
2018-05-22,140757,81258,18,3,00:08:33,0,0,03:05:00,08:44:54,02:33:57,00:00:00,10:03:27,01:18:33,01:43:36,00:00:00,18
2018-05-22,140758,85328,14,1,00:14:14,0,0,07:30:00,07:11:59,03:19:19,00:00:00,08:30:26,01:18:27,00:32:16,00:31:25,14
2018-05-22,140763,103111,14,0,00:14:15,0,1,08:30:00,08:19:26,03:19:32,00:00:00,09:26:11,01:06:45,00:30:20,00:29:58,15
2018-05-22,140765,106186,10,0,00:13:01,0,0,05:18:00,05:31:32,02:10:10,00:00:00,09:29:49,03:58:17,00:15:47,00:30:08,10
2018-05-22,140767,82734,45,0,00:11:31,0,0,07:30:00,22:35:42,08:38:57,00:00:00,1d02:01:18,03:25:36,02:24:12,02:08:48,45
2018-05-22,140772,70013,17,3,00:06:22,0,0,07:30:00,07:31:22,01:48:17,00:00:00,08:29:57,00:58:35,00:28:38,00:29:56,17
2018-05-22,140834,87261,69,3,00:05:10,0,3,08:30:00,1d01:21:54,05:56:30,00:00:00,1d04:47:39,03:25:45,02:34:40,01:58:36,72
2018-05-22,140837,124083,14,0,00:15:59,0,0,07:30:00,07:46:44,03:43:46,00:00:00,08:38:27,00:51:43,00:17:08,00:28:14,14
2018-05-22,140843,120692,14,3,00:04:25,0,0,07:20:00,06:42:49,01:01:52,00:00:00,07:55:18,01:12:29,00:44:59,00:27:25,14
2018-05-22,140847,93540,17,0,00:11:48,0,1,08:30:00,08:18:46,03:20:45,00:00:00,09:38:50,01:20:04,00:39:57,00:32:46,18
2018-05-22,140848,122223,14,0,00:12:02,0,0,07:30:00,06:59:01,02:48:41,00:00:00,07:51:28,00:52:27,00:17:04,00:30:10,14
2018-05-22,140849,140646,14,0,00:08:27,0,0,07:24:00,06:20:35,01:58:26,00:00:00,07:52:31,01:31:56,00:35:52,00:30:09,14
2018-05-22,140853,106186,12,0,00:22:13,1,0,08:30:00,08:30:32,04:26:38,00:00:00,09:30:26,00:59:54,00:30:03,00:26:39,13
2018-05-22,140856,59757,42,0,00:19:04,0,3,08:30:00,1d00:24:54,13:20:48,00:00:00,1d04:13:39,03:48:45,02:09:32,02:04:16,45
2018-05-22,140899,59914,14,1,00:14:47,0,0,08:30:00,07:58:59,03:26:58,00:00:00,09:29:16,01:30:17,00:54:34,00:32:34,14
2018-05-22,140900,123973,12,0,00:08:18,0,1,06:49:00,05:54:30,01:39:40,00:00:00,07:38:58,01:44:28,00:33:16,00:29:55,13
2018-05-22,140902,70013,15,0,00:11:40,0,1,06:02:00,07:05:20,02:55:04,00:00:00,08:32:47,01:27:27,00:36:53,00:30:37,17
2018-05-22,140905,59757,54,9,00:04:04,0,6,06:15:00,18:24:54,03:40:21,00:00:00,21:40:36,03:15:42,01:00:00,02:59:12,60
2018-05-22,140915,147414,16,0,00:10:23,0,0,07:30:00,06:49:05,02:46:18,00:00:00,08:35:00,01:45:55,00:53:58,00:30:34,16
2018-05-22,140919,111371,39,0,00:17:02,0,0,06:32:00,22:36:48,11:04:48,00:00:00,1d02:51:48,04:15:00,02:08:00,02:05:16,39
2018-05-22,140921,76377,7,0,00:15:00,0,0,04:05:00,04:05:02,01:45:05,00:00:00,08:30:01,04:24:59,00:30:01,00:30:01,7
2018-05-22,140926,91939,57,6,00:14:50,0,0,08:30:00,1d04:28:21,14:05:30,00:00:00,1d06:44:27,02:16:06,00:48:04,01:52:00,57
2018-05-22,140931,56260,15,0,00:11:32,0,0,06:21:00,05:28:22,02:53:08,00:00:00,07:38:50,02:10:28,00:31:08,00:31:07,15
2018-05-22,140932,121115,14,0,00:08:05,0,0,07:30:00,06:40:06,01:53:17,00:00:00,07:38:07,00:58:01,00:28:27,00:29:19,14
2018-05-22,140935,56260,7,0,00:20:55,0,0,06:30:00,03:44:41,02:26:31,00:00:00,08:44:14,04:59:33,00:29:08,00:29:23,7
2018-05-22,140936,121273,11,0,00:06:31,1,0,07:30:00,06:37:39,01:11:50,00:00:00,07:44:12,01:06:33,00:35:38,00:30:30,13
2018-05-22,140941,120692,14,0,00:05:34,0,0,07:30:00,06:42:28,01:17:58,00:00:00,07:53:08,01:10:40,00:32:20,00:37:44,14
2018-05-22,140946,147881,6,3,00:00:27,0,0,01:00:00,02:51:27,00:02:45,00:00:00,03:09:12,00:17:45,00:00:00,00:00:00,6
2018-05-22,140948,133319,51,6,00:09:34,3,3,07:39:00,21:22:18,08:08:36,00:00:00,1d04:51:36,07:29:18,02:41:00,02:53:44,57
2018-05-22,140950,101973,51,0,00:11:23,0,0,08:30:00,1d01:09:54,09:41:21,00:00:00,1d04:16:21,03:06:27,01:52:20,01:58:48,51
2018-05-22,140955,70061,16,0,00:11:32,0,0,09:00:00,08:19:54,03:04:36,00:00:00,09:25:21,01:05:27,00:29:56,00:29:36,16
2018-05-22,140966,86050,45,0,00:11:19,0,0,07:30:00,21:57:57,08:29:27,00:00:00,1d01:31:54,03:33:57,02:16:00,02:00:56,45
2018-05-22,140969,111371,48,3,00:13:37,0,3,08:30:00,1d01:09:24,10:54:06,00:00:00,1d04:30:00,03:20:36,02:06:04,02:06:24,54
2018-05-22,140978,110673,17,0,00:11:19,1,2,08:30:00,08:18:32,03:12:28,00:00:00,09:25:51,01:07:19,00:33:51,00:30:06,20
2018-05-22,140986,90634,10,0,00:20:53,0,0,07:35:00,07:21:21,03:28:53,00:00:00,08:27:15,01:05:54,00:44:40,00:00:00,10
2018-05-22,140989,45357,17,1,00:06:12,0,0,08:30:00,08:03:50,01:45:35,00:00:00,09:06:03,01:02:13,00:29:11,00:30:51,17
2018-05-22,140994,59736,8,0,00:13:35,0,0,07:30:00,07:37:00,01:48:43,00:00:00,08:40:04,01:03:04,00:33:25,00:27:41,8
2018-05-22,141010,219,13,0,00:19:44,0,1,08:24:00,07:56:22,04:16:34,00:00:00,09:05:25,01:09:03,00:26:20,00:30:28,14
2018-05-22,141015,56260,4,0,00:31:48,0,1,05:18:00,02:25:02,02:07:12,00:00:00,05:37:39,03:12:37,00:29:33,00:31:25,6
2018-05-22,141017,60949,9,0,00:19:53,0,0,06:00:00,05:48:25,02:59:05,00:00:00,08:29:44,02:41:19,00:43:14,00:31:37,9
2018-05-22,141078,59757,51,0,00:17:59,0,3,07:56:00,1d02:36:51,15:17:12,00:00:00,1d07:21:39,04:44:48,01:59:24,01:55:00,54
2018-05-22,141082,115412,13,0,00:22:54,0,1,08:30:00,08:33:28,04:57:51,00:00:00,09:30:41,00:57:13,00:28:03,00:29:02,14
2018-05-22,141084,89637,13,0,00:13:00,0,4,07:30:00,07:33:10,02:49:06,00:00:00,08:34:49,01:01:39,00:31:12,00:30:04,17
2018-05-22,141086,121115,14,0,00:12:24,0,0,07:30:00,07:08:18,02:53:41,00:00:00,07:52:36,00:44:18,00:16:09,00:26:23,14
2018-05-22,141087,120687,11,0,00:11:42,1,0,06:44:00,05:25:11,02:08:50,00:00:00,07:00:47,01:35:36,00:36:18,00:28:27,12
2018-05-22,141096,62833,12,0,00:17:19,0,0,06:29:00,07:24:46,03:27:54,00:00:00,09:29:46,02:05:00,00:33:53,00:30:02,12
2018-05-22,141102,141023,12,0,00:12:39,0,0,07:10:00,06:28:37,02:31:58,00:00:00,07:58:45,01:30:08,00:54:52,00:30:07,12
2018-05-22,141103,135367,16,0,00:10:34,0,0,08:30:00,07:52:04,02:49:19,00:00:00,09:02:06,01:10:02,00:30:48,00:35:25,16
2018-05-22,141110,119930,12,0,00:11:00,0,1,05:48:00,05:07:21,02:12:11,00:00:00,07:54:16,02:46:55,00:31:02,00:30:49,14
2018-05-22,141164,103111,15,1,00:11:19,0,1,07:15:00,07:48:17,02:49:52,00:00:00,08:48:05,00:59:48,00:25:46,00:29:40,16
2018-05-22,141171,103111,17,0,00:10:02,1,1,08:30:00,08:23:45,02:50:39,00:00:00,09:29:38,01:05:53,00:30:52,00:29:39,19
2018-05-22,141172,120687,15,0,00:06:39,0,0,07:19:00,06:15:33,01:39:49,00:00:00,07:53:00,01:37:27,00:39:19,00:33:18,15
2018-05-22,141173,123548,14,0,00:10:10,0,0,07:30:00,06:32:54,02:22:32,00:00:00,07:46:42,01:13:48,00:39:11,00:30:16,15
2018-05-22,141174,120002,13,0,00:14:10,0,0,07:30:00,06:44:10,03:04:18,00:00:00,07:54:24,01:10:14,00:31:40,00:31:40,13
2018-05-22,141175,141023,13,0,00:11:21,0,0,07:30:00,06:42:06,02:27:40,00:00:00,07:51:58,01:09:52,00:35:13,00:32:02,13
2018-05-22,141176,124084,13,0,00:13:23,0,0,07:30:00,06:56:53,02:53:59,00:00:00,08:06:33,01:09:40,00:31:20,00:37:07,13
2018-05-22,141180,121886,14,0,00:13:59,0,0,08:15:00,07:32:02,03:15:55,00:00:00,08:55:50,01:23:48,00:42:32,00:26:16,14
2018-05-22,141181,123934,13,1,00:21:02,0,0,08:30:00,08:13:02,04:33:38,00:00:00,09:22:26,01:09:24,00:28:34,00:31:11,13
2018-05-22,141182,127959,12,1,00:15:59,0,0,07:22:00,06:44:12,03:11:58,00:00:00,07:52:06,01:07:54,00:19:33,00:30:53,12
2018-05-22,141184,124560,14,0,00:09:51,0,0,07:15:00,06:29:14,02:17:59,00:00:00,07:54:36,01:25:22,00:37:05,00:29:01,14
2018-05-22,141185,127959,5,0,00:12:08,0,0,03:51:00,03:01:56,01:00:41,00:00:00,03:29:24,00:27:28,00:23:48,00:00:00,7
2018-05-22,141214,59826,45,3,00:15:19,0,0,08:12:00,1d00:22:33,11:29:36,00:00:00,1d04:29:54,04:07:21,02:12:40,01:57:20,45
2018-05-22,141233,46368,48,3,00:09:23,3,6,08:30:00,1d00:36:24,07:30:45,00:00:00,1d04:20:57,03:44:33,01:45:40,02:12:44,57
2018-05-22,141234,46368,45,0,00:14:31,0,0,07:30:00,22:13:54,10:53:54,00:00:00,1d02:03:48,03:49:54,02:08:00,02:15:12,51
2018-05-22,141235,125118,60,0,00:08:53,0,0,08:30:00,1d01:17:51,08:53:57,00:00:00,1d04:28:39,03:10:48,02:13:32,02:00:28,60
2018-05-22,141237,89622,13,1,00:04:47,0,1,06:35:00,07:13:54,01:02:15,00:00:00,08:40:24,01:26:30,00:28:20,00:29:20,15
2018-05-22,141254,113799,48,12,00:10:00,0,0,07:46:00,21:02:39,08:00:39,00:00:00,1d04:39:57,07:37:18,04:59:12,01:50:40,48
2018-05-22,141255,121642,11,0,00:23:15,0,0,08:30:00,07:28:40,04:15:54,00:00:00,08:48:20,01:19:40,00:43:24,00:32:02,11
2018-05-22,141256,122141,17,0,00:10:01,0,0,08:30:00,08:10:55,02:50:24,00:00:00,08:53:29,00:42:34,00:05:48,00:34:30,17
2018-05-22,141257,122223,10,0,00:17:39,0,0,06:04:00,05:35:00,02:56:33,00:00:00,07:55:36,02:20:36,00:28:20,00:26:15,10
2018-05-22,141262,126049,8,1,00:14:56,0,0,04:45:00,04:58:46,01:59:31,00:00:00,05:35:56,00:37:10,00:00:00,00:33:18,8
2018-05-22,141264,122054,11,0,00:13:26,0,1,07:30:00,06:40:15,02:27:49,00:00:00,07:57:07,01:16:52,00:24:42,00:30:34,12
2018-05-22,141266,122225,15,0,00:11:02,0,0,08:30:00,07:37:13,02:45:33,00:00:00,08:49:29,01:12:16,00:38:46,00:30:50,15
2018-05-22,141271,75722,54,0,00:10:03,0,0,07:30:00,23:08:36,09:02:48,00:00:00,1d02:07:12,02:58:36,01:55:12,01:51:04,54
2018-05-22,141298,90087,39,0,00:10:38,0,0,08:13:00,1d00:37:33,06:54:51,00:00:00,1d04:33:12,03:55:39,01:57:24,02:00:04,39
2018-05-22,141304,59914,16,1,00:10:33,0,0,07:30:00,07:53:47,02:49:02,00:00:00,08:56:32,01:02:45,00:31:47,00:30:01,16
2018-05-22,141313,62833,5,2,00:08:27,0,3,06:54:00,02:04:29,00:42:16,00:00:00,08:00:31,05:56:02,00:08:45,00:34:33,8
2018-05-22,141403,100589,16,0,00:10:57,0,0,07:28:00,07:17:07,02:55:20,00:00:00,08:32:04,01:14:57,00:29:53,00:43:36,16
2018-05-22,141405,121273,10,0,00:08:31,0,1,05:41:00,04:41:15,01:25:13,00:00:00,07:45:27,03:04:12,00:31:34,00:31:21,11
2018-05-22,141409,121273,11,0,00:06:21,0,0,05:54:00,05:55:10,01:09:59,00:00:00,06:59:39,01:04:29,00:26:44,00:35:31,11
2018-05-22,141412,120006,16,1,00:08:15,0,1,07:30:00,07:04:29,02:12:06,00:00:00,08:05:24,01:00:55,00:26:14,00:29:27,17
2018-05-22,141413,120687,11,0,00:18:57,0,0,06:30:00,06:08:49,03:28:34,00:00:00,08:11:09,02:02:20,00:22:43,00:30:25,11
2018-05-22,141414,123083,7,0,00:24:17,0,1,07:30:00,06:17:02,02:50:03,00:00:00,07:29:24,01:12:22,00:31:27,00:34:02,8
2018-05-22,141437,62833,12,0,00:09:40,0,0,04:44:00,04:49:34,01:56:02,00:00:00,08:37:19,03:47:45,00:27:39,00:34:50,12
2018-05-22,141438,81258,51,0,00:12:57,0,0,08:18:00,1d01:00:51,11:00:54,00:00:00,1d04:27:15,03:26:24,01:42:20,02:01:24,51
2018-05-22,141488,76317,12,0,00:27:19,0,0,08:30:00,08:09:55,05:27:51,00:00:00,09:29:17,01:19:22,00:36:29,00:30:54,12
2018-05-22,141558,121273,10,0,00:14:22,0,1,04:53:00,04:35:58,02:23:45,00:00:00,06:38:41,02:02:43,00:20:17,00:30:05,11
2018-05-22,141565,122054,9,0,00:09:46,1,0,03:49:00,04:43:44,01:27:55,00:00:00,06:29:06,01:45:22,00:27:11,00:31:38,10
2018-05-22,141567,122054,9,3,00:01:25,0,0,05:45:00,04:15:10,00:12:46,00:00:00,05:27:46,01:12:36,00:57:36,00:00:00,9
2018-05-22,141577,101973,48,0,00:12:27,0,6,07:14:00,20:58:00,09:57:54,00:00:00,1d02:03:09,05:05:09,03:37:24,00:00:00,57
2018-05-22,141581,93440,8,0,00:06:57,0,1,07:30:00,04:06:31,00:55:40,00:00:00,04:31:19,00:24:48,00:22:49,00:00:00,9
2018-05-22,141582,76317,13,1,00:12:11,0,0,07:30:00,07:01:01,02:38:30,00:00:00,08:29:59,01:28:58,00:43:28,00:30:22,13
2018-05-22,141584,60949,12,0,00:21:00,0,1,07:26:00,08:09:43,04:12:00,00:00:00,10:15:54,02:06:11,00:30:25,00:30:15,13
2018-05-22,141586,75722,42,0,00:14:38,0,0,07:30:00,23:21:33,10:14:39,00:00:00,1d02:29:09,03:07:36,02:00:24,02:00:40,42
2018-05-22,141599,124814,27,0,00:08:55,0,0,08:15:00,07:28:58,04:01:07,00:00:00,08:34:09,01:05:11,00:31:47,00:31:47,27
2018-05-22,141624,121572,13,0,00:14:14,0,0,07:30:00,07:29:34,03:05:14,00:00:00,08:14:01,00:44:27,00:00:00,00:44:16,13
2018-05-22,141626,120002,13,1,00:09:06,0,1,07:30:00,06:56:30,01:58:28,00:00:00,07:57:00,01:00:30,00:25:46,00:30:02,15
2018-05-22,141627,120942,15,0,00:09:23,0,1,07:30:00,06:57:17,02:20:46,00:00:00,08:07:53,01:10:36,00:32:28,00:30:42,16
2018-05-22,141630,121886,14,0,00:13:07,0,0,08:30:00,07:36:34,03:03:45,00:00:00,08:51:29,01:14:55,00:32:43,00:32:17,15
2018-05-22,141632,120006,16,0,00:06:14,0,0,06:50:00,06:57:35,01:39:54,00:00:00,07:49:41,00:52:06,00:16:08,00:30:41,16
2018-05-22,141633,122225,15,0,00:10:33,0,0,08:30:00,07:42:50,02:38:16,00:00:00,08:56:34,01:13:44,00:36:45,00:33:00,15
2018-05-22,141667,121116,12,0,00:10:45,0,1,06:19:00,05:30:37,02:09:06,00:00:00,08:00:37,02:30:00,00:45:39,00:18:00,13
2018-05-22,141668,120818,10,0,00:26:43,0,0,08:24:00,08:02:46,04:27:15,00:00:00,08:56:23,00:53:37,00:14:52,00:30:20,10
2018-05-22,141669,139183,12,0,00:20:45,0,0,08:30:00,07:54:55,04:09:10,00:00:00,08:56:30,01:01:35,00:30:01,00:30:01,12
2018-05-22,141672,127426,14,0,00:12:06,0,0,07:36:00,06:54:42,02:49:30,00:00:00,08:48:20,01:53:38,00:35:06,00:35:21,14
2018-05-22,141673,140012,12,0,00:15:25,0,1,07:30:00,07:04:18,03:05:08,00:00:00,08:06:54,01:02:36,00:28:33,00:28:00,13
2018-05-22,141677,121886,15,0,00:11:08,0,0,08:20:00,07:26:01,02:47:05,00:00:00,08:56:21,01:30:20,00:38:40,00:34:21,15
2018-05-22,141680,121886,10,0,00:09:29,0,0,06:00:00,05:23:11,01:34:56,00:00:00,06:22:59,00:59:48,00:26:20,00:29:41,10
2018-05-22,141773,70061,16,0,00:08:18,0,0,07:14:00,07:10:13,02:12:54,00:00:00,08:27:30,01:17:17,00:30:31,00:30:16,16
2018-05-22,141786,62774,63,0,00:09:10,0,3,08:30:00,18:11:45,09:37:57,00:00:00,1d04:29:51,10:18:06,02:58:08,02:03:04,66
2018-05-22,141791,51855,42,0,00:15:15,0,0,05:06:00,16:30:12,10:40:42,00:00:00,1d05:21:51,12:51:39,01:56:24,02:05:28,42
2018-05-22,141792,70029,24,0,00:22:35,0,3,07:53:00,23:24:57,09:02:12,00:00:00,1d04:19:30,04:54:33,02:32:48,01:57:32,27
2018-05-22,141890,90634,15,0,00:11:06,0,0,08:30:00,07:49:49,02:46:44,00:00:00,09:28:04,01:38:15,00:32:25,00:29:21,15
2018-05-22,141920,60292,19,1,00:16:10,0,0,04:30:00,06:49:35,05:07:20,00:00:00,08:33:57,01:44:22,00:32:23,00:33:49,19
2018-05-22,141929,120687,11,0,00:10:10,0,2,06:33:00,06:09:32,01:51:56,00:00:00,07:34:50,01:25:18,00:29:56,00:03:13,13
2018-05-22,141931,139183,11,1,00:17:51,0,0,08:30:00,07:40:22,03:16:23,00:00:00,08:50:12,01:09:50,01:06:46,00:00:00,11
2018-05-22,141973,121574,12,0,00:19:53,0,0,07:30:00,07:13:27,03:58:46,00:00:00,08:00:40,00:47:13,00:15:06,00:31:20,12
2018-05-22,142103,123934,14,0,00:07:03,0,0,07:42:00,06:54:02,01:38:53,00:00:00,08:15:31,01:21:29,00:35:07,00:32:50,14
2018-05-22,142104,120687,13,0,00:06:39,0,1,07:30:00,06:18:12,01:26:35,00:00:00,07:33:31,01:15:19,00:33:10,00:32:08,14
2018-05-22,142105,121310,11,0,00:16:23,0,0,07:30:00,06:47:25,03:00:14,00:00:00,07:50:07,01:02:42,00:29:42,00:29:45,11
2018-05-22,142110,121574,12,0,00:10:04,0,0,05:45:00,05:50:06,02:00:58,00:00:00,06:31:57,00:41:51,00:12:14,00:29:35,12
2018-05-22,142114,121886,14,0,00:11:53,0,0,07:44:00,07:17:54,02:46:35,00:00:00,08:52:48,01:34:54,00:36:28,00:30:22,14
2018-05-22,142118,120950,13,0,00:07:46,0,0,07:30:00,06:45:32,01:41:00,00:00:00,07:44:40,00:59:08,00:28:27,00:30:25,13
2018-05-22,142119,120818,11,0,00:09:44,0,0,05:12:00,05:18:13,01:47:11,00:00:00,07:17:56,01:59:43,00:14:44,00:31:45,11
2018-05-22,142122,122225,12,0,00:17:42,0,0,08:30:00,07:35:33,03:32:34,00:00:00,08:43:24,01:07:51,00:35:44,00:31:21,12
2018-05-22,142124,121966,13,0,00:12:48,1,1,06:12:00,05:58:47,02:46:34,00:00:00,08:14:42,02:15:55,00:26:56,00:29:59,17
2018-05-22,142248,122054,16,1,00:10:17,0,0,08:30:00,07:52:15,02:44:38,00:00:00,08:53:18,01:01:03,00:31:01,00:30:00,16
2018-05-22,142342,87069,27,0,00:37:17,0,0,07:30:00,22:31:39,16:47:03,00:00:00,1d01:30:06,02:58:27,01:58:44,01:58:00,27
2018-05-22,142343,87069,33,0,00:24:35,0,0,07:30:00,22:10:06,13:31:24,00:00:00,1d01:28:30,03:18:24,02:21:40,01:59:40,33
2018-05-22,142344,70029,75,6,00:05:20,0,0,08:18:00,1d06:19:48,06:41:03,00:00:00,1d10:23:57,04:04:09,02:10:24,02:13:40,78
2018-05-22,142364,134014,15,0,00:17:45,0,0,07:21:00,06:44:52,04:26:21,00:00:00,07:46:07,01:01:15,00:23:39,00:00:00,15
2018-05-22,142373,121886,13,0,00:08:49,0,0,08:08:00,06:58:57,01:54:44,00:00:00,08:36:29,01:37:32,00:48:25,00:07:53,13
2018-05-22,142375,56260,14,0,00:21:35,0,0,07:07:00,06:48:11,05:02:13,00:00:00,08:13:25,01:25:14,00:41:40,00:30:25,14
2018-05-22,142479,120006,10,1,00:11:21,1,0,07:19:00,06:39:24,01:53:39,00:00:00,07:46:20,01:06:56,00:29:29,00:30:56,11
2018-05-22,142483,48049,36,0,00:24:16,0,0,07:30:00,22:35:09,14:33:51,00:00:00,1d01:28:36,02:53:27,01:57:52,01:53:12,36
2018-05-22,142507,235,13,0,00:12:55,0,0,07:45:00,07:05:47,02:48:03,00:00:00,08:53:46,01:47:59,00:39:40,00:32:21,13
2018-05-22,142514,48049,27,3,00:27:04,0,3,07:11:00,21:06:36,12:11:09,00:00:00,1d02:57:45,05:51:09,02:29:20,02:06:28,30
2018-05-22,142517,70221,63,0,00:12:55,0,0,07:03:00,20:23:57,13:33:45,00:00:00,1d01:41:00,05:17:03,02:48:44,02:06:00,63
2018-05-22,142581,87069,72,3,00:07:22,0,0,07:30:00,21:42:24,08:50:54,00:00:00,1d01:08:51,03:26:27,02:28:20,02:06:52,72
2018-05-22,142583,70029,57,0,00:11:09,0,0,08:26:00,1d01:12:30,10:36:03,00:00:00,1d04:29:33,03:17:03,01:44:08,02:24:40,57
2018-05-22,142584,70042,60,0,00:15:30,0,0,07:30:00,22:20:15,15:30:48,00:00:00,1d01:55:42,03:35:27,02:00:08,02:00:08,60
2018-05-22,142636,70221,54,15,00:04:30,0,3,04:35:00,13:54:21,04:03:06,00:00:00,1d01:53:18,11:58:57,02:43:44,02:01:44,57
2018-05-22,142688,134868,40,3,00:05:40,0,1,06:55:00,06:48:29,03:46:52,00:00:00,08:32:13,01:43:44,00:36:38,00:33:56,41
2018-05-22,142696,45291,46,1,00:05:29,0,0,07:30:00,07:34:49,04:12:16,00:00:00,08:41:31,01:06:42,01:03:37,00:02:36,47
2018-05-22,142697,57132,52,1,00:04:06,0,0,07:30:00,07:02:23,03:33:34,00:00:00,08:31:42,01:29:19,00:44:21,00:30:16,52
2018-05-22,142754,113427,42,2,00:06:26,0,0,07:30:00,07:20:20,04:30:20,00:00:00,08:20:01,00:59:41,00:30:01,00:29:28,42
2018-05-22,142757,83271,47,1,00:04:21,0,0,06:30:00,06:27:14,03:24:46,00:00:00,07:26:06,00:58:52,00:29:39,00:28:56,47
2018-05-22,142906,81607,18,0,00:06:06,0,0,03:37:00,03:23:15,01:50:02,00:00:00,08:18:37,04:55:22,00:31:17,00:29:22,18
2018-05-22,142915,57132,34,1,00:08:53,0,0,07:30:00,07:22:37,05:02:05,00:00:00,08:27:43,01:05:06,00:37:57,00:25:14,34
2018-05-22,143457,76317,14,0,00:14:44,0,0,08:30:00,08:06:49,03:26:22,00:00:00,09:24:23,01:17:34,00:47:14,00:30:07,14
2018-05-22,143459,121212,9,0,00:12:10,0,0,05:45:00,04:55:56,01:49:36,00:00:00,05:52:24,00:56:28,00:11:37,00:41:58,9
2018-05-22,143461,121634,12,0,00:11:49,0,0,07:30:00,06:41:20,02:21:53,00:00:00,07:52:37,01:11:17,00:30:59,00:31:27,12
2018-05-22,143464,121823,13,0,00:12:14,0,0,08:30:00,07:49:37,02:39:11,00:00:00,08:43:13,00:53:36,00:16:06,00:30:41,13
2018-05-22,143466,122005,16,0,00:11:35,0,1,07:53:00,07:23:56,03:05:33,00:00:00,09:04:17,01:40:21,00:32:13,00:28:37,19
2018-05-22,143467,123120,11,3,00:04:58,0,1,07:30:00,05:20:35,00:54:40,00:00:00,06:17:11,00:56:36,00:16:51,00:35:04,12
